id,entity_type,entity_id,alias,normalized_alias,language_code,source_id,is_preferred
3686,dish_family,fam-wd-q171983,dhokla,dhokla,en,src-wikidata,true
3687,dish_family,fam-wd-q1720986,Kadu bouranee,kadu bouranee,en,src-wikidata,true
3688,dish_family,fam-wd-q1721014,red curry,red curry,en,src-wikidata,true
3689,dish_family,fam-wd-q1721876,chocolate liquor,chocolate liquor,en,src-wikidata,true
3690,dish_family,fam-wd-q1726195,Syrniki,syrniki,en,src-wikidata,true
3691,dish_family,fam-wd-q173265,potato chip,potato chip,en,src-wikidata,true
3692,dish_family,fam-wd-q173265,Potato chips,potato chips,en,src-wikipedia-en,false
3693,dish_family,fam-wd-q17485383,Soparnik,soparnik,en,src-wikidata,true
3694,dish_family,fam-wd-q1753265,skordalia,skordalia,en,src-wikidata,true
3695,dish_family,fam-wd-q1756289,fried bread,fried bread,en,src-wikidata,true
3696,dish_family,fam-wd-q1757401,Svið,svi,en,src-wikidata,true
3697,dish_family,fam-wd-q17590922,Pelau,pelau,en,src-wikidata,true
3698,dish_family,fam-wd-q1760470,Tramezzino,tramezzino,en,src-wikidata,true
3699,dish_family,fam-wd-q1761000,Pasta con le sarde,pasta con le sarde,en,src-wikidata,true
3700,dish_family,fam-wd-q17634577,Mahdjouba,mahdjouba,en,src-wikipedia-en,false
3701,dish_family,fam-wd-q17634577,mahjouba,mahjouba,en,src-wikidata,true
3702,dish_family,fam-wd-q17635889,kak'ik,kak ik,en,src-wikidata,true
3703,dish_family,fam-wd-q176927,Neapolitan wafer,neapolitan wafer,en,src-wikidata,true
3704,dish_family,fam-wd-q17747240,Pleah sach ko,pleah sach ko,en,src-wikidata,true
3705,dish_family,fam-wd-q1781865,Konowata,konowata,en,src-wikidata,true
3706,dish_family,fam-wd-q1786572,Sodd,sodd,en,src-wikidata,true
3707,dish_family,fam-wd-q1791462,coulibiac,coulibiac,en,src-wikidata,true
3708,dish_family,fam-wd-q17997299,Cucur cake,cucur cake,en,src-wikidata,true
3709,dish_family,fam-wd-q17997299,Kue cucur,kue cucur,en,src-wikipedia-en,false
3710,dish_family,fam-wd-q17997301,kue rangi,kue rangi,en,src-wikidata,true
3711,dish_family,fam-wd-q17998502,ayam goreng Kalasan,ayam goreng kalasan,en,src-wikidata,true
3712,dish_family,fam-wd-q18043321,Kemal Pasha dessert,kemal pasha dessert,en,src-wikipedia-en,false
3713,dish_family,fam-wd-q18043321,Kemalpaşa dessert,kemalpasa dessert,en,src-wikidata,true
3714,dish_family,fam-wd-q1810575,Thieboudienne,thieboudienne,en,src-wikidata,true
3715,dish_family,fam-wd-q1811076,Liver and onions,liver and onions,en,src-wikidata,true
3716,dish_family,fam-wd-q18111413,Crab jujube,crab jujube,en,src-wikidata,true
3717,dish_family,fam-wd-q1812421,White Rabbit (candy),white rabbit candy,en,src-wikipedia-en,false
3718,dish_family,fam-wd-q1812421,White Rabbit Creamy Candy,white rabbit creamy candy,en,src-wikidata,true
3719,dish_family,fam-wd-q18150258,Crocetta di Caltanissetta,crocetta di caltanissetta,en,src-wikipedia-en,false
3720,dish_family,fam-wd-q18150258,Crocetta of Caltanissetta,crocetta of caltanissetta,en,src-wikidata,true
3721,dish_family,fam-wd-q1815839,Pissaladière,pissaladiere,en,src-wikidata,true
3722,dish_family,fam-wd-q18164838,French onion dip,french onion dip,en,src-wikidata,true
3723,dish_family,fam-wd-q182339,Turkish delight,turkish delight,en,src-wikidata,true
3724,dish_family,fam-wd-q1827035,lentil soup,lentil soup,en,src-wikidata,true
3725,dish_family,fam-wd-q18356332,Seafood pizza,seafood pizza,en,src-wikidata,true
3726,dish_family,fam-wd-q18357204,omo tuo,omo tuo,en,src-wikidata,true
3727,dish_family,fam-wd-q18389634,Pukala,pukala,en,src-wikidata,true
3728,dish_family,fam-wd-q18456540,Big Katsu,big katsu,en,src-wikidata,true
3729,dish_family,fam-wd-q1853883,ostkaka,ostkaka,en,src-wikidata,true
3730,dish_family,fam-wd-q18542598,Pizza quattro stagioni,pizza quattro stagioni,en,src-wikidata,true
3731,dish_family,fam-wd-q1855212,Brussels waffle,brussels waffle,en,src-wikidata,true
3732,dish_family,fam-wd-q18595468,merveilleux,merveilleux,en,src-wikidata,true
3733,dish_family,fam-wd-q18595468,Merveilleux (dessert),merveilleux dessert,en,src-wikipedia-en,false
3734,dish_family,fam-wd-q18638792,Campanile,campanile,en,src-wikidata,true
3735,dish_family,fam-wd-q18638792,Campanile (cake),campanile cake,en,src-wikipedia-en,false
3736,dish_family,fam-wd-q1868851,Lomo saltado,lomo saltado,en,src-wikidata,true
3737,dish_family,fam-wd-q18693799,Finlandia (candy),finlandia candy,en,src-wikidata,true
3738,dish_family,fam-wd-q18693805,Hopeatoffee,hopeatoffee,en,src-wikidata,true
3739,dish_family,fam-wd-q18693814,Kiss-Kiss,kiss kiss,en,src-wikidata,true
3740,dish_family,fam-wd-q187495,baklava,baklava,en,src-wikidata,true
3741,dish_family,fam-wd-q1886687,Malakoff,malakoff,en,src-wikidata,true
3742,dish_family,fam-wd-q1886687,Malakoff (food),malakoff food,en,src-wikipedia-en,false
3743,dish_family,fam-wd-q188788,falafel,falafel,en,src-wikidata,true
3744,dish_family,fam-wd-q1887892,Maluns,maluns,en,src-wikidata,true
3745,dish_family,fam-wd-q18883046,Chongqing hot pot,chongqing hot pot,en,src-wikipedia-en,false
3746,dish_family,fam-wd-q18883046,mala hot pot,mala hot pot,en,src-wikidata,true
3747,dish_family,fam-wd-q18917789,pampushka,pampushka,en,src-wikidata,true
3748,dish_family,fam-wd-q18943775,trileçe,trilece,en,src-wikidata,true
3749,dish_family,fam-wd-q1920415,menemen,menemen,en,src-wikidata,true
3750,dish_family,fam-wd-q1920415,Menemen (food),menemen food,en,src-wikipedia-en,false
3751,dish_family,fam-wd-q192892,ayran,ayran,en,src-wikidata,true
3752,dish_family,fam-wd-q1932441,Mignon,mignon,en,src-wikidata,true
3753,dish_family,fam-wd-q1932441,Mignon (chocolate egg),mignon chocolate egg,en,src-wikipedia-en,false
3754,dish_family,fam-wd-q1934690,sea cucumber as food,sea cucumber as food,en,src-wikidata,true
3755,dish_family,fam-wd-q1934690,Sea cucumbers as food,sea cucumbers as food,en,src-wikipedia-en,false
3756,dish_family,fam-wd-q1951443,Mr. Tom,mr tom,en,src-wikidata,true
3757,dish_family,fam-wd-q19573003,kale noodles,kale noodles,en,src-wikidata,true
3758,dish_family,fam-wd-q19573003,Mie kangkung,mie kangkung,en,src-wikipedia-en,false
3759,dish_family,fam-wd-q19573431,okra soup,okra soup,en,src-wikidata,true
3760,dish_family,fam-wd-q1957955,Pretz,pretz,en,src-wikidata,true
3761,dish_family,fam-wd-q19646375,sate lilit,sate lilit,en,src-wikidata,true
3762,dish_family,fam-wd-q1967823,spare ribs,spare ribs,en,src-wikidata,true
3763,dish_family,fam-wd-q19695011,num banhchok,num banhchok,en,src-wikidata,true
3764,dish_family,fam-wd-q19702102,Shemai,shemai,en,src-wikidata,true
3765,dish_family,fam-wd-q19711295,Talabaw,talabaw,en,src-wikidata,true
3766,dish_family,fam-wd-q19712268,Buttered rice,buttered rice,en,src-wikidata,true
3767,dish_family,fam-wd-q19712268,Pe htaw bhut htamin,pe htaw bhut htamin,en,src-wikipedia-en,false
3768,dish_family,fam-wd-q19716651,Q19716651,q19716651,en,src-wikidata,true
3769,dish_family,fam-wd-q19716651,Sang amb ceba,sang amb ceba,en,src-wikipedia-en,false
3770,dish_family,fam-wd-q19723512,fava,fava,en,src-wikidata,true
3771,dish_family,fam-wd-q19723512,Fava (Turkish dish),fava turkish dish,en,src-wikipedia-en,false
3772,dish_family,fam-wd-q19724350,binte biluhuta,binte biluhuta,en,src-wikidata,true
3773,dish_family,fam-wd-q19725078,dadar gulung,dadar gulung,en,src-wikidata,true
3774,dish_family,fam-wd-q19727704,keumamah,keumamah,en,src-wikidata,true
3775,dish_family,fam-wd-q19728050,kue ape,kue ape,en,src-wikidata,true
3776,dish_family,fam-wd-q19732533,Seblak,seblak,en,src-wikidata,true
3777,dish_family,fam-wd-q19738539,Mi gomak,mi gomak,en,src-wikidata,true
3778,dish_family,fam-wd-q19738539,Mie gomak,mie gomak,en,src-wikipedia-en,false
3779,dish_family,fam-wd-q19738844,Pindang,pindang,en,src-wikidata,true
3780,dish_family,fam-wd-q19746250,Meuseukat,meuseukat,en,src-wikidata,true
3781,dish_family,fam-wd-q19746552,Javanese fried rice,javanese fried rice,en,src-wikidata,true
3782,dish_family,fam-wd-q19747511,roti gambang,roti gambang,en,src-wikidata,true
3783,dish_family,fam-wd-q19749023,adrem,adrem,en,src-wikidata,true
3784,dish_family,fam-wd-q19749023,Adrem (snacks),adrem snacks,en,src-wikipedia-en,false
3785,dish_family,fam-wd-q19838749,düğün çorbası,dugun corbas,en,src-wikidata,true
3786,dish_family,fam-wd-q19839599,list of apple dishes,list of apple dishes,en,src-wikidata,true
3787,dish_family,fam-wd-q19851743,Danbing,danbing,en,src-wikidata,true
3788,dish_family,fam-wd-q19872588,Arroz negro,arroz negro,en,src-wikidata,true
3789,dish_family,fam-wd-q19872588,Arroz negro (Mexican cuisine),arroz negro mexican cuisine,en,src-wikipedia-en,false
3790,dish_family,fam-wd-q1988970,kibinai,kibinai,en,src-wikidata,true
3791,dish_family,fam-wd-q19895414,Chingri malai curry,chingri malai curry,en,src-wikidata,true
3792,dish_family,fam-wd-q19896348,Shab Deg,shab deg,en,src-wikidata,true
3793,dish_family,fam-wd-q19898437,Shorshe ilish,shorshe ilish,en,src-wikipedia-en,false
3794,dish_family,fam-wd-q19898437,sorshe ilish,sorshe ilish,en,src-wikidata,true
3795,dish_family,fam-wd-q19903564,bolo de arroz,bolo de arroz,en,src-wikidata,true
3796,dish_family,fam-wd-q19943522,Kalio,kalio,en,src-wikidata,true
3797,dish_family,fam-wd-q19944109,Kue pukis,kue pukis,en,src-wikipedia-en,false
3798,dish_family,fam-wd-q19944109,Pukis,pukis,en,src-wikidata,true
3799,dish_family,fam-wd-q19949631,Aguachile,aguachile,en,src-wikidata,true
3800,dish_family,fam-wd-q19958198,Ming'oko,ming oko,en,src-wikidata,true
3801,dish_family,fam-wd-q19958364,Rollò,rollo,en,src-wikidata,true
3802,dish_family,fam-wd-q20009781,Raviola di ricotta di Caltanissetta,raviola di ricotta di caltanissetta,en,src-wikipedia-en,false
3803,dish_family,fam-wd-q20009781,raviola di ricotta of Caltanissetta,raviola di ricotta of caltanissetta,en,src-wikidata,true
3804,dish_family,fam-wd-q20009814,Holy Spina,holy spina,en,src-wikidata,true
3805,dish_family,fam-wd-q20009814,Holy Spina (sweet),holy spina sweet,en,src-wikipedia-en,false
3806,dish_family,fam-wd-q20016,fideuà,fideua,en,src-wikidata,true
3807,dish_family,fam-wd-q20034,lasagna,lasagna,en,src-wikidata,true
3808,dish_family,fam-wd-q20051,agnolotti,agnolotti,en,src-wikidata,true
3809,dish_family,fam-wd-q200527,Salisbury steak,salisbury steak,en,src-wikidata,true
3810,dish_family,fam-wd-q20060232,Mallung,mallung,en,src-wikidata,true
3811,dish_family,fam-wd-q20065,spätzle,spatzle,en,src-wikidata,true
3812,dish_family,fam-wd-q20092696,Chocolate salo,chocolate salo,en,src-wikidata,true
3813,dish_family,fam-wd-q20113734,Ciğer kebabı,ciger kebab,en,src-wikipedia-en,false
3814,dish_family,fam-wd-q20113734,ciğer kebap,ciger kebap,en,src-wikidata,true
3815,dish_family,fam-wd-q2023763,Jian dui,jian dui,en,src-wikipedia-en,false
3816,dish_family,fam-wd-q2023763,Jin deui,jin deui,en,src-wikidata,true
3817,dish_family,fam-wd-q203886,tzimmes,tzimmes,en,src-wikidata,true
3818,dish_family,fam-wd-q20423491,Mutabbaq Samak,mutabbaq samak,en,src-wikidata,true
3819,dish_family,fam-wd-q20427131,Jalangkote,jalangkote,en,src-wikidata,true
3820,dish_family,fam-wd-q20427541,Sop saudara,sop saudara,en,src-wikidata,true
3821,dish_family,fam-wd-q2047314,Maror,maror,en,src-wikidata,true
3822,dish_family,fam-wd-q20508454,Panrkhash,panrkhash,en,src-wikidata,true
3823,dish_family,fam-wd-q2056399,Pastirma,pastirma,en,src-wikipedia-en,false
3824,dish_family,fam-wd-q2056399,pastırma,pastrma,en,src-wikidata,true
3825,dish_family,fam-wd-q205762,goulash,goulash,en,src-wikidata,true
3826,dish_family,fam-wd-q2060858,Cachupa,cachupa,en,src-wikidata,true
3827,dish_family,fam-wd-q20639980,Kisses (confectionery),kisses confectionery,en,src-wikidata,true
3828,dish_family,fam-wd-q206918,moussaka,moussaka,en,src-wikidata,true
3829,dish_family,fam-wd-q2072130,Broeder,broeder,en,src-wikidata,true
3830,dish_family,fam-wd-q20726175,Medfouna,medfouna,en,src-wikidata,true
3831,dish_family,fam-wd-q2080641,café liégeois,cafe liegeois,en,src-wikidata,true
3832,dish_family,fam-wd-q2082064,Consommé,consomme,en,src-wikidata,true
3833,dish_family,fam-wd-q20826672,boeber,boeber,en,src-wikidata,true
3834,dish_family,fam-wd-q2083470,Pfefferpotthast,pfefferpotthast,en,src-wikidata,true
3835,dish_family,fam-wd-q209304,gado-gado,gado gado,en,src-wikidata,true
3836,dish_family,fam-wd-q209464,Waldorf salad,waldorf salad,en,src-wikidata,true
3837,dish_family,fam-wd-q209486,Niçard salad,nicard salad,en,src-wikidata,true
3838,dish_family,fam-wd-q209486,Salade niçoise,salade nicoise,en,src-wikipedia-en,false
3839,dish_family,fam-wd-q2095632,sloppy joe,sloppy joe,en,src-wikidata,true
3840,dish_family,fam-wd-q20984265,Bánh bột chiên,banh bot chien,en,src-wikipedia-en,false
3841,dish_family,fam-wd-q20984265,bột chiên,bot chien,en,src-wikidata,true
3842,dish_family,fam-wd-q20987994,sholezard,sholezard,en,src-wikidata,true
3843,dish_family,fam-wd-q21004069,Relleno Negro,relleno negro,en,src-wikidata,true
3844,dish_family,fam-wd-q2101181,polbo á feira,polbo a feira,en,src-wikidata,true
3845,dish_family,fam-wd-q21014439,Kue gapit,kue gapit,en,src-wikidata,true
3846,dish_family,fam-wd-q2106483,Trachitol,trachitol,en,src-wikidata,true
3847,dish_family,fam-wd-q21087825,Caluk noodles,caluk noodles,en,src-wikidata,true
3848,dish_family,fam-wd-q21087825,Mie caluk,mie caluk,en,src-wikipedia-en,false
3849,dish_family,fam-wd-q21210955,Agnolini,agnolini,en,src-wikidata,true
3850,dish_family,fam-wd-q21210965,Torta delle rose,torta delle rose,en,src-wikidata,true
3851,dish_family,fam-wd-q212121,paella,paella,en,src-wikidata,true
3852,dish_family,fam-wd-q213105,biangbiang noodles,biangbiang noodles,en,src-wikidata,true
3853,dish_family,fam-wd-q2135193,Natas do Céu,natas do ceu,en,src-wikidata,true
3854,dish_family,fam-wd-q2138334,ikizukuri,ikizukuri,en,src-wikidata,true
3855,dish_family,fam-wd-q2142465,crudités,crudites,en,src-wikidata,true
3856,dish_family,fam-wd-q21424783,Rakott krumpli,rakott krumpli,en,src-wikidata,true
3857,dish_family,fam-wd-q2142880,rump steak,rump steak,en,src-wikidata,true
3858,dish_family,fam-wd-q21781581,Peruvian pollada,peruvian pollada,en,src-wikidata,true
3859,dish_family,fam-wd-q2180951,lekkerbekje,lekkerbekje,en,src-wikidata,true
3860,dish_family,fam-wd-q2202018,Jengyal bread,jengyal bread,en,src-wikidata,true
3861,dish_family,fam-wd-q2202018,Zhingyalov hats,zhingyalov hats,en,src-wikipedia-en,false
3862,dish_family,fam-wd-q2214932,Chiclets,chiclets,en,src-wikidata,true
3863,dish_family,fam-wd-q2216156,salt potatoes,salt potatoes,en,src-wikidata,true
3864,dish_family,fam-wd-q22328037,Nyama choma,nyama choma,en,src-wikidata,true
3865,dish_family,fam-wd-q2234053,moorkop,moorkop,en,src-wikidata,true
3866,dish_family,fam-wd-q2250736,Struffoli,struffoli,en,src-wikidata,true
3867,dish_family,fam-wd-q2255703,pork tail,pork tail,en,src-wikidata,true
3868,dish_family,fam-wd-q2255787,pig head,pig head,en,src-wikidata,true
3869,dish_family,fam-wd-q2274269,serviettenknödel,serviettenknodel,en,src-wikidata,true
3870,dish_family,fam-wd-q227658,Zuccotto,zuccotto,en,src-wikidata,true
3871,dish_family,fam-wd-q227830,kogel mogel,kogel mogel,en,src-wikidata,true
3872,dish_family,fam-wd-q2286933,Amsterdam ossenworst,amsterdam ossenworst,en,src-wikidata,true
3873,dish_family,fam-wd-q2286933,Ossenworst,ossenworst,en,src-wikipedia-en,false
3874,dish_family,fam-wd-q22929120,Tajine Lham-Lahlou,tajine lham lahlou,en,src-wikidata,true
3875,dish_family,fam-wd-q2293198,Pani câ meusa,pani ca meusa,en,src-wikipedia-en,false
3876,dish_family,fam-wd-q2293198,Q2293198,q2293198,en,src-wikidata,true
3877,dish_family,fam-wd-q2294743,Barbajuan,barbajuan,en,src-wikidata,true
3878,dish_family,fam-wd-q2306706,Spanish fricco,spanish fricco,en,src-wikidata,true
3879,dish_family,fam-wd-q2307239,custard tart,custard tart,en,src-wikidata,true
3880,dish_family,fam-wd-q2317875,basbousa,basbousa,en,src-wikidata,true
3881,dish_family,fam-wd-q2339814,s'more,s more,en,src-wikidata,true
3882,dish_family,fam-wd-q23461185,organic chocolate,organic chocolate,en,src-wikidata,true
3883,dish_family,fam-wd-q23461193,raw chocolate,raw chocolate,en,src-wikidata,true
3884,dish_family,fam-wd-q234646,ramen,ramen,en,src-wikidata,true
3885,dish_family,fam-wd-q2354397,kecap manis,kecap manis,en,src-wikidata,true
3886,dish_family,fam-wd-q2354397,Sweet soy sauce,sweet soy sauce,en,src-wikipedia-en,false
3887,dish_family,fam-wd-q2364865,gazelle ankles,gazelle ankles,en,src-wikidata,true
3888,dish_family,fam-wd-q2378108,Chanakhi,chanakhi,en,src-wikidata,true
3889,dish_family,fam-wd-q2386967,Al pastor,al pastor,en,src-wikipedia-en,false
3890,dish_family,fam-wd-q2386967,Taco al pastor,taco al pastor,en,src-wikidata,true
3891,dish_family,fam-wd-q23907623,Pate acha,pate acha,en,src-wikidata,true
3892,dish_family,fam-wd-q2393807,taquito,taquito,en,src-wikidata,true
3893,dish_family,fam-wd-q2395693,forshmak,forshmak,en,src-wikidata,true
3894,dish_family,fam-wd-q2402333,Buddha's delight,buddha s delight,en,src-wikidata,true
3895,dish_family,fam-wd-q24027629,Halal snack pack,halal snack pack,en,src-wikidata,true
3896,dish_family,fam-wd-q240801,Greek salad,greek salad,en,src-wikidata,true
3897,dish_family,fam-wd-q2414031,lemper,lemper,en,src-wikidata,true
3898,dish_family,fam-wd-q2415718,panzanella,panzanella,en,src-wikidata,true
3899,dish_family,fam-wd-q2425845,sate kambing,sate kambing,en,src-wikidata,true
3900,dish_family,fam-wd-q2428787,ayam Taliwang,ayam taliwang,en,src-wikidata,true
3901,dish_family,fam-wd-q2445410,Hyderabadi biryani,hyderabadi biryani,en,src-wikidata,true
3902,dish_family,fam-wd-q244611,onion ring,onion ring,en,src-wikidata,true
3903,dish_family,fam-wd-q2446322,knish,knish,en,src-wikidata,true
3904,dish_family,fam-wd-q2449874,Sultsina,sultsina,en,src-wikidata,true
3905,dish_family,fam-wd-q2457455,sayur asem,sayur asem,en,src-wikidata,true
3906,dish_family,fam-wd-q2468860,chè trôi nước,che troi nuoc,en,src-wikidata,true
3907,dish_family,fam-wd-q2474644,Shakshouka,shakshouka,en,src-wikipedia-en,false
3908,dish_family,fam-wd-q2474644,shakshuka,shakshuka,en,src-wikidata,true
3909,dish_family,fam-wd-q2476688,Tanghulu,tanghulu,en,src-wikidata,true
3910,dish_family,fam-wd-q2478703,Khichdi (dish),khichdi dish,en,src-wikipedia-en,false
3911,dish_family,fam-wd-q2478703,khichri,khichri,en,src-wikidata,true
3912,dish_family,fam-wd-q2482979,Pom,pom,en,src-wikidata,true
3913,dish_family,fam-wd-q2482979,Pom (dish),pom dish,en,src-wikipedia-en,false
3914,dish_family,fam-wd-q24839104,Apple Bread,apple bread,en,src-wikidata,true
3915,dish_family,fam-wd-q248460,Zürcher Geschnetzeltes,zurcher geschnetzeltes,en,src-wikidata,true
3916,dish_family,fam-wd-q2485491,mitraillette,mitraillette,en,src-wikidata,true
3917,dish_family,fam-wd-q24882667,Sooji toast,sooji toast,en,src-wikidata,true
3918,dish_family,fam-wd-q24906665,Bhendi fry,bhendi fry,en,src-wikidata,true
3919,dish_family,fam-wd-q24906665,Bhindi fry,bhindi fry,en,src-wikipedia-en,false
3920,dish_family,fam-wd-q24929453,Sindhi pulao,sindhi pulao,en,src-wikidata,true
3921,dish_family,fam-wd-q24945547,Daab Chingri,daab chingri,en,src-wikidata,true
3922,dish_family,fam-wd-q24946983,Akhuni,akhuni,en,src-wikidata,true
3923,dish_family,fam-wd-q24951925,batik cake,batik cake,en,src-wikidata,true
3924,dish_family,fam-wd-q2495505,macaroni casserole,macaroni casserole,en,src-wikidata,true
3925,dish_family,fam-wd-q25005338,Peanut pie,peanut pie,en,src-wikidata,true
3926,dish_family,fam-wd-q25005355,Chestnut pie,chestnut pie,en,src-wikidata,true
3927,dish_family,fam-wd-q25038426,Chocolate pizza,chocolate pizza,en,src-wikidata,true
3928,dish_family,fam-wd-q25041417,Tuwo masara (corn meal),tuwo masara corn meal,en,src-wikidata,true
3929,dish_family,fam-wd-q25041417,Tuwon masara,tuwon masara,en,src-wikipedia-en,false
