source,target,edge_type,weight
cat-cakes-and-gateaux-d8e29f50,fam-wd-q564560,category_family,1.000
cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q138024294,category_family,1.000
cat-seafood-dishes-67642233,fam-wd-q137609355,category_family,1.000
cat-breads-and-loaves-c2814f9c,fam-wd-q11061604,category_family,1.000
cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q108327562,category_family,1.000
cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q500724,category_family,1.000
cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q91908928,category_family,1.000
cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q18542598,category_family,1.000
cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q86665833,category_family,1.000
cat-cakes-and-gateaux-d8e29f50,fam-wd-q7200291,category_family,1.000
cat-pies-and-pastries-eefde59e,fam-wd-q115801972,category_family,1.000
cat-pancakes-and-crepes-283edd96,fam-wd-q152981,category_family,1.000
cat-salads-aa3e870c,fam-wd-q152964,category_family,1.000
cat-cakes-and-gateaux-d8e29f50,fam-wd-q16773140,category_family,1.000
cat-wraps-and-rolls-dd6f3471,fam-wd-q865325,category_family,1.000
cat-stews-ce00fa93,fam-wd-q5571808,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wd-q234646,category_family,1.000
cat-confections-and-sweets-33dd665f,fam-wd-q23461193,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q489703,category_family,1.000
cat-curries-c13d2ace,fam-wd-q1721014,category_family,1.000
cat-cakes-and-gateaux-d8e29f50,fam-wd-q1284887,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q7323065,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q7446149,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q4201329,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q95433527,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q138782002,category_family,1.000
cat-braises-and-roasts-6028fcc9,fam-wd-q860465,category_family,1.000
cat-soups-58c2caa7,fam-wd-q356346,category_family,1.000
cat-pancakes-and-crepes-283edd96,fam-wd-q10659978,category_family,1.000
cat-seafood-dishes-67642233,fam-wd-q55632427,category_family,1.000
cat-pies-and-pastries-eefde59e,fam-wd-q491517,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wd-q11249372,category_family,1.000
cat-pies-and-pastries-eefde59e,fam-wd-q60750699,category_family,1.000
cat-skewers-and-grilled-dishes-08780632,fam-wd-q119541430,category_family,1.000
cat-soups-58c2caa7,fam-wd-q2896374,category_family,1.000
cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q18356332,category_family,1.000
cat-salads-aa3e870c,fam-wd-q7457147,category_family,1.000
cat-egg-dishes-91225177,fam-wd-q2474644,category_family,1.000
cat-sauces-and-condiments-10f97308,fam-wd-q7489821,category_family,1.000
cat-confections-and-sweets-33dd665f,fam-wd-q55700816,category_family,1.000
cat-seafood-dishes-67642233,fam-wd-q7504010,category_family,1.000
cat-seafood-dishes-67642233,fam-wd-q7504007,category_family,1.000
cat-curries-c13d2ace,fam-wd-q9696648,category_family,1.000
cat-dumplings-and-buns-9a441702,fam-wd-q2901547,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q7522199,category_family,1.000
cat-wraps-and-rolls-dd6f3471,fam-wd-q54952474,category_family,1.000
cat-soups-58c2caa7,fam-wd-q113114616,category_family,1.000
cat-salads-aa3e870c,fam-wd-q7548366,category_family,1.000
cat-soups-58c2caa7,fam-wd-q2635144,category_family,1.000
cat-soups-58c2caa7,fam-wd-q107304811,category_family,1.000
cat-soups-58c2caa7,fam-wd-q7565043,category_family,1.000
cat-soups-58c2caa7,fam-wd-q703313,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-wd-q3965857,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-wd-q1236601,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-wd-q12709593,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-wd-q17119279,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-wd-q7572829,category_family,1.000
cat-burgers-09c6dfae,fam-wd-q132775271,category_family,1.000
cat-breakfast-dishes-7ff5de50,fam-wd-q16847884,category_family,1.000
cat-soups-58c2caa7,fam-wd-q12219244,category_family,1.000
cat-stews-ce00fa93,fam-wd-q30682135,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q3051500,category_family,1.000
cat-soups-58c2caa7,fam-wd-q3075310,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-wd-q131819894,category_family,1.000
cat-confections-and-sweets-33dd665f,fam-wd-q7623197,category_family,1.000
cat-cookies-and-biscuits-55578132,fam-wd-q61074537,category_family,1.000
cat-wraps-and-rolls-dd6f3471,fam-wd-q104844158,category_family,1.000
cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q7648934,category_family,1.000
cat-casseroles-and-bakes-43c0edef,fam-wd-q7655664,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wd-q712031,category_family,1.000
cat-breads-and-loaves-c2814f9c,fam-wd-q987291,category_family,1.000
cat-flatbreads-and-pizzas-f0961fe2,fam-wd-q111705550,category_family,1.000
cat-stews-ce00fa93,fam-wd-q123015196,category_family,1.000
cat-skewers-and-grilled-dishes-08780632,fam-wd-q31173508,category_family,1.000
cat-pies-and-pastries-eefde59e,fam-wd-q25327105,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wd-q111604426,category_family,1.000
cat-dumplings-and-buns-9a441702,fam-wd-q5643322,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wd-q7695520,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wd-q7808550,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-wd-q7811421,category_family,1.000
cat-sauces-and-condiments-10f97308,fam-wd-q48724049,category_family,1.000
cat-soups-58c2caa7,fam-wd-q1066260,category_family,1.000
cat-wraps-and-rolls-dd6f3471,fam-wd-q7824333,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wd-q60738779,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q16230436,category_family,1.000
cat-sandwiches-116c3e15,fam-wd-q978397,category_family,1.000
cat-seafood-dishes-67642233,fam-wd-q1243795,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q12522818,category_family,1.000
cat-soups-58c2caa7,fam-wd-q113002647,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wd-q845376,category_family,1.000
cat-breads-and-loaves-c2814f9c,fam-wd-q5702275,category_family,1.000
cat-sauces-and-condiments-10f97308,fam-wd-q7919751,category_family,1.000
cat-confections-and-sweets-33dd665f,fam-wd-q11902383,category_family,1.000
cat-wraps-and-rolls-dd6f3471,fam-wd-q2548949,category_family,1.000
cat-egg-dishes-91225177,fam-wd-q1086747,category_family,1.000
cat-cookies-and-biscuits-55578132,fam-wd-q1226651,category_family,1.000
cat-breakfast-dishes-7ff5de50,fam-wd-q375,category_family,1.000
cat-salads-aa3e870c,fam-wd-q209464,category_family,1.000
cat-sandwiches-116c3e15,fam-wd-q135921159,category_family,1.000
cat-salads-aa3e870c,fam-wd-q65589417,category_family,1.000
cat-pies-and-pastries-eefde59e,fam-wd-q112339256,category_family,1.000
cat-soups-58c2caa7,fam-wd-q28455447,category_family,1.000
cat-seafood-dishes-67642233,fam-wd-q7995577,category_family,1.000
cat-cakes-and-gateaux-d8e29f50,fam-wd-q104858815,category_family,1.000
cat-confections-and-sweets-33dd665f,fam-wd-q1812421,category_family,1.000
cat-fried-dishes-and-fritters-31bc2558,fam-wd-q6497852,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q135921173,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q135927675,category_family,1.000
cat-breads-and-loaves-c2814f9c,fam-wd-q8031737,category_family,1.000
cat-soups-58c2caa7,fam-wd-q113070599,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q17048447,category_family,1.000
cat-seafood-dishes-67642233,fam-wd-q8053692,category_family,1.000
cat-rice-dishes-e5a0eea5,fam-wd-q860170,category_family,1.000
cat-sandwiches-116c3e15,fam-bread-9a677c44,category_family,1.000
cat-sandwiches-116c3e15,fam-submarine-sandwich-5ea61a55,category_family,1.000
cat-sandwiches-116c3e15,fam-open-faced-sandwich-3a9301e2,category_family,1.000
cat-sandwiches-116c3e15,fam-pocket-sandwich-b5b1a0bd,category_family,1.000
cat-sandwiches-116c3e15,fam-eggs-benedict-1ff8b422,category_family,1.000
cat-sandwiches-116c3e15,fam-hot-dog-variations-76dcdf87,category_family,1.000
cat-sandwiches-116c3e15,fam-sandwich-bread-85ee8a27,category_family,1.000
cat-sandwiches-116c3e15,fam-soup-and-sandwich-52904de2,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-regional-cuisines-of-medieval-europe-cb0a5e6e,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-italian-wine-8135bfbd,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-beer-in-italy-8743579c,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-osteria-705f7b4b,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-trattoria-35c8bed9,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-enoteca-96a49565,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-sagra-festival-7d09c078,category_family,1.000
cat-pasta-dishes-18ec3e4d,fam-italian-meal-structure-18f6c0fd,category_family,1.000
cat-noodle-dishes-f57723d0,fam-banmian-89ef2ecd,category_family,1.000
cat-noodle-dishes-f57723d0,fam-beef-noodle-soup-4dcd1b76,category_family,1.000
cat-noodle-dishes-f57723d0,fam-cart-noodle-68dca97c,category_family,1.000
cat-noodle-dishes-f57723d0,fam-chongqing-noodles-22010713,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kuanfen-noodles-b76d80e5,category_family,1.000
cat-noodle-dishes-f57723d0,fam-dan-zai-noodles-ca2e9b85,category_family,1.000
cat-noodle-dishes-f57723d0,fam-dandan-noodles-1697cf2d,category_family,1.000
cat-noodle-dishes-f57723d0,fam-hokkien-mee-2e6d199a,category_family,1.000
cat-noodle-dishes-f57723d0,fam-hot-and-sour-noodles-ec5fccc5,category_family,1.000
cat-noodle-dishes-f57723d0,fam-hot-dry-noodles-4344c226,category_family,1.000
cat-noodle-dishes-f57723d0,fam-hui-mian-796b70f6,category_family,1.000
cat-noodle-dishes-f57723d0,fam-jiangshui-noodles-8e3aa880,category_family,1.000
cat-noodle-dishes-f57723d0,fam-lanzhou-beef-noodle-soup-668c941c,category_family,1.000
cat-noodle-dishes-f57723d0,fam-liangpi-6f660477,category_family,1.000
cat-noodle-dishes-f57723d0,fam-luosifen-73f10469,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mee-pok-f55a6d9a,category_family,1.000
cat-noodle-dishes-f57723d0,fam-millinge-3b66325a,category_family,1.000
cat-noodle-dishes-f57723d0,fam-misua-5bd394ac,category_family,1.000
cat-noodle-dishes-f57723d0,fam-noodles-with-tomato-egg-sauce-c9b214fc,category_family,1.000
cat-noodle-dishes-f57723d0,fam-satay-bee-hoon-2b13daee,category_family,1.000
cat-noodle-dishes-f57723d0,fam-shanghai-fried-noodles-54307b4e,category_family,1.000
cat-noodle-dishes-f57723d0,fam-suan-la-fen-6bb3c793,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wonton-noodles-4872c2ba,category_family,1.000
cat-noodle-dishes-f57723d0,fam-yuntunmian-b8050086,category_family,1.000
cat-noodle-dishes-f57723d0,fam-zhajiangmian-1bb244b2,category_family,1.000
cat-noodle-dishes-f57723d0,fam-beef-chow-fun-f771c626,category_family,1.000
cat-noodle-dishes-f57723d0,fam-hiyashi-chuka-854c6ffe,category_family,1.000
cat-noodle-dishes-f57723d0,fam-hoto-ebad0744,category_family,1.000
cat-noodle-dishes-f57723d0,fam-tsukemen-9f7293c7,category_family,1.000
cat-noodle-dishes-f57723d0,fam-sara-udon-58e4fd32,category_family,1.000
cat-noodle-dishes-f57723d0,fam-tensoba-7e3659f3,category_family,1.000
cat-noodle-dishes-f57723d0,fam-toshikoshi-soba-70e1c16e,category_family,1.000
cat-noodle-dishes-f57723d0,fam-somen-9f223db6,category_family,1.000
cat-noodle-dishes-f57723d0,fam-udon-3611d9f6,category_family,1.000
cat-noodle-dishes-f57723d0,fam-yaki-udon-1c423a9d,category_family,1.000
cat-noodle-dishes-f57723d0,fam-yakisoba-b94c7fcd,category_family,1.000
cat-noodle-dishes-f57723d0,fam-otaru-ankake-yakisoba-b0790673,category_family,1.000
cat-noodle-dishes-f57723d0,fam-janchi-guksu-bef84fe7,category_family,1.000
cat-noodle-dishes-f57723d0,fam-jatguksu-e1824712,category_family,1.000
cat-noodle-dishes-f57723d0,fam-jjamppong-17850d33,category_family,1.000
cat-noodle-dishes-f57723d0,fam-jjolmyeon-8fec4d44,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kalguksu-6f228227,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kongguksu-aa26cf67,category_family,1.000
cat-noodle-dishes-f57723d0,fam-makguksu-1d316c89,category_family,1.000
cat-noodle-dishes-f57723d0,fam-milmyeon-98ed1e5c,category_family,1.000
cat-noodle-dishes-f57723d0,fam-naengmyeon-6eda9ef1,category_family,1.000
cat-noodle-dishes-f57723d0,fam-tsuivan-54e1ddf7,category_family,1.000
cat-noodle-dishes-f57723d0,fam-cellophane-noodles-13530355,category_family,1.000
cat-noodle-dishes-f57723d0,fam-a-gei-8ff097d0,category_family,1.000
cat-noodle-dishes-f57723d0,fam-eel-noodles-86f4c300,category_family,1.000
cat-noodle-dishes-f57723d0,fam-nabeyaki-egg-noodles-b836412d,category_family,1.000
cat-noodle-dishes-f57723d0,fam-neritic-squid-rice-noodles-1c6803d2,category_family,1.000
cat-noodle-dishes-f57723d0,fam-oyster-vermicelli-056b5546,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pumpkin-rice-vermicelli-fad7ec9e,category_family,1.000
cat-noodle-dishes-f57723d0,fam-taiwanese-beef-noodle-soup-a7b4d36f,category_family,1.000
cat-noodle-dishes-f57723d0,fam-tshik-a-mi-4bbb29ec,category_family,1.000
cat-noodle-dishes-f57723d0,fam-guthuk-5785a5ee,category_family,1.000
cat-noodle-dishes-f57723d0,fam-laping-b6499cd6,category_family,1.000
cat-noodle-dishes-f57723d0,fam-thenthuk-649c28b9,category_family,1.000
cat-noodle-dishes-f57723d0,fam-thukpa-ed1cffe3,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kat-kyi-kaik-7d04fffa,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kyay-oh-e0b37854,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kya-zan-hinga-9201ce73,category_family,1.000
cat-noodle-dishes-f57723d0,fam-meeshay-2d12cd07,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mohinga-b6a4ff33,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mont-di-3526da91,category_family,1.000
cat-noodle-dishes-f57723d0,fam-nan-gyi-thohk-5f3f9ada,category_family,1.000
cat-noodle-dishes-f57723d0,fam-ohn-no-khao-swe-87b1e41f,category_family,1.000
cat-noodle-dishes-f57723d0,fam-sigyet-khauk-swe-904818fa,category_family,1.000
cat-noodle-dishes-f57723d0,fam-banh-kanh-e8487094,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kuyteav-59245d18,category_family,1.000
cat-noodle-dishes-f57723d0,fam-batchoy-286d355a,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kinalas-eafa8d24,category_family,1.000
cat-noodle-dishes-f57723d0,fam-lomi-45e6a888,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mami-soup-24bc4c1f,category_family,1.000
cat-noodle-dishes-f57723d0,fam-odong-2163a1e7,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pancit-canton-1d2ac036,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pancit-choca-9e7e7448,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pancit-bihon-c8b85750,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pancit-estacion-897b41c9,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pancit-luglug-4b57f7c5,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pancit-molo-4244a2ed,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pancit-miki-83088799,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pancit-palabok-c98ecef6,category_family,1.000
cat-noodle-dishes-f57723d0,fam-sopa-de-fideo-fb30790c,category_family,1.000
cat-noodle-dishes-f57723d0,fam-bihun-goreng-237286ac,category_family,1.000
cat-noodle-dishes-f57723d0,fam-char-kway-teow-56b0b7f1,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kwetiau-ayam-9a743136,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kwetiau-goreng-a4f1c509,category_family,1.000
cat-noodle-dishes-f57723d0,fam-beef-kway-teow-19237ecf,category_family,1.000
cat-noodle-dishes-f57723d0,fam-laksa-cc9bca99,category_family,1.000
cat-noodle-dishes-f57723d0,fam-lakso-5d51fdea,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-aceh-42b65b20,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-bakso-b85d7ec5,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-cakalang-9735a007,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-caluk-dc7f5251,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-combor-9889bf49,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-gomak-a81fee7f,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-goreng-cbaeed78,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-ikan-8028a52f,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-jawa-a62fab35,category_family,1.000
cat-noodle-dishes-f57723d0,fam-rujak-c7834094,category_family,1.000
cat-noodle-dishes-f57723d0,fam-curry-mee-a0fd0daf,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-kangkung-1a90c8fb,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-kering-88d2d70a,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-koclok-4e8f642f,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-kocok-1908e108,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-kopyok-6f94c005,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-kuah-0900b5f6,category_family,1.000
cat-noodle-dishes-f57723d0,fam-wonton-noodle-6e2129d1,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-rebus-30c626e2,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mie-tarempa-10019b1d,category_family,1.000
cat-noodle-dishes-f57723d0,fam-tinutuan-3ac3a08d,category_family,1.000
cat-noodle-dishes-f57723d0,fam-soto-mie-f93f18a2,category_family,1.000
cat-noodle-dishes-f57723d0,fam-khao-poon-aa366719,category_family,1.000
cat-noodle-dishes-f57723d0,fam-khao-soi-fcac195f,category_family,1.000
cat-noodle-dishes-f57723d0,fam-feu-food-12cd3836,category_family,1.000
cat-noodle-dishes-f57723d0,fam-lard-na-17a9bfd5,category_family,1.000
cat-noodle-dishes-f57723d0,fam-khao-piak-sen-22ed2a6d,category_family,1.000
cat-noodle-dishes-f57723d0,fam-duck-soup-noodles-a72aa514,category_family,1.000
cat-noodle-dishes-f57723d0,fam-hae-mee-0601f718,category_family,1.000
cat-noodle-dishes-f57723d0,fam-lor-mee-ceb0f80e,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mee-bandung-422f91b2,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mee-goreng-c9905dcc,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mee-kolo-d34110f3,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mi-rebus-26aeeb6b,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mee-siam-e89c7fa6,category_family,1.000
cat-noodle-dishes-f57723d0,fam-mee-tauhu-d13b6e42,category_family,1.000
cat-noodle-dishes-f57723d0,fam-rice-noodle-roll-c5f40fef,category_family,1.000
cat-noodle-dishes-f57723d0,fam-curry-chicken-noodles-24b1ecc3,category_family,1.000
cat-noodle-dishes-f57723d0,fam-katong-laksa-eb3c3b0f,category_family,1.000
cat-noodle-dishes-f57723d0,fam-vegetarian-bee-hoon-49e4c61e,category_family,1.000
cat-noodle-dishes-f57723d0,fam-boat-noodles-a5021f93,category_family,1.000
cat-noodle-dishes-f57723d0,fam-nam-ngiao-8b609936,category_family,1.000
cat-noodle-dishes-f57723d0,fam-pad-see-ew-915fe511,category_family,1.000
cat-noodle-dishes-f57723d0,fam-rat-na-f7dd1b1d,category_family,1.000
cat-noodle-dishes-f57723d0,fam-sukhothai-rice-noodles-a26d209b,category_family,1.000
cat-noodle-dishes-f57723d0,fam-laghman-food-fe22ecbc,category_family,1.000
cat-noodle-dishes-f57723d0,fam-naryn-dish-3eb53b7c,category_family,1.000
cat-noodle-dishes-f57723d0,fam-idiyappam-ed19b5ae,category_family,1.000
cat-noodle-dishes-f57723d0,fam-sevai-12a69f51,category_family,1.000
cat-noodle-dishes-f57723d0,fam-faloodeh-0b1fbbb9,category_family,1.000
cat-noodle-dishes-f57723d0,fam-chicken-noodle-soup-7884a0ba,category_family,1.000
cat-noodle-dishes-f57723d0,fam-chicken-riggies-23a69181,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kraft-dinner-215f48ff,category_family,1.000
cat-noodle-dishes-f57723d0,fam-saimin-fdfbc4e1,category_family,1.000
cat-noodle-dishes-f57723d0,fam-arroz-chaufa-5e4477bc,category_family,1.000
cat-noodle-dishes-f57723d0,fam-tallarin-saltado-e90768fd,category_family,1.000
cat-noodle-dishes-f57723d0,fam-kugel-6bc8db62,category_family,1.000
cat-noodle-dishes-f57723d0,fam-roso-0225a35d,category_family,1.000
cat-noodle-dishes-f57723d0,fam-rechta-a797c14f,category_family,1.000
