dish_family_id,technique_id,role,is_core,weight
fam-wd-q21210965,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q3280441,tec-toast-spices-1bf6f315,core,true,1.000
fam-wd-q3280441,tec-braise-4a3832ff,core,true,0.850
fam-wd-q3280441,tec-griddle-717e3046,supporting,false,0.700
fam-wd-q16230436,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q16230436,tec-steam-3f9d1489,core,true,0.850
fam-wd-q16230436,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q1760470,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q1760470,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q1760470,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q356690,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q356690,tec-braise-4a3832ff,core,true,0.850
fam-wd-q356690,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q63527491,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q63527491,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q63527491,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q978397,tec-slice-c5c54944,core,true,1.000
fam-wd-q978397,tec-toast-033b5dd6,core,true,0.850
fam-wd-q1243795,tec-grill-7732deea,core,true,1.000
fam-wd-q1243795,tec-poach-37fe693c,core,true,0.850
fam-wd-q1243795,tec-pan-fry-b855a6f6,supporting,false,0.700
fam-wd-q7852883,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q7852883,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q7852883,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q12522818,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q12522818,tec-steam-3f9d1489,core,true,0.850
fam-wd-q12522818,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q113002647,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q113002647,tec-puree-c8c7256b,core,true,0.850
fam-wd-q113002647,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q845376,tec-boil-29213ba5,core,true,1.000
fam-wd-q845376,tec-stir-fry-ee979e71,core,true,0.850
fam-wd-q845376,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q121920223,tec-steam-3f9d1489,core,true,1.000
fam-wd-q121920223,tec-grill-7732deea,core,true,0.850
fam-wd-q121920223,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q1352897,tec-steam-3f9d1489,core,true,1.000
fam-wd-q1352897,tec-grill-7732deea,core,true,0.850
fam-wd-q1352897,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q2725826,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q2725826,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q2725826,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q5702275,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q5702275,tec-proof-24fa378d,core,true,0.850
fam-wd-q5702275,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q7897138,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q7897138,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q7897138,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q11622168,tec-steam-3f9d1489,core,true,1.000
fam-wd-q11622168,tec-grill-7732deea,core,true,0.850
fam-wd-q11622168,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q7914788,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q7914788,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q7914788,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q3555157,tec-sweat-aromatics-593b919d,core,true,1.000
fam-wd-q3555157,tec-braise-4a3832ff,core,true,0.850
fam-wd-q3555157,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q7919751,tec-reduce-d97bb11e,core,true,1.000
fam-wd-q7919751,tec-pickle-62549dfa,core,true,0.850
fam-wd-q7919751,tec-emulsify-bd4af416,supporting,false,0.700
fam-wd-q11902383,tec-caramelize-d17b034e,core,true,1.000
fam-wd-q11902383,tec-crystallize-5937cbc3,core,true,0.850
fam-wd-q2548949,tec-fill-crepes-6bab5c44,core,true,1.000
fam-wd-q2548949,tec-roll-82a127e4,core,true,0.850
fam-wd-q2548949,tec-stuff-996e573e,supporting,false,0.700
fam-wd-q1086747,tec-whisk-297ea626,core,true,1.000
fam-wd-q1086747,tec-saute-5227b5cc,core,true,0.850
fam-wd-q1086747,tec-set-custard-84144438,supporting,false,0.700
fam-wd-q1226651,tec-roll-82a127e4,core,true,0.850
fam-wd-q1226651,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q375,tec-griddle-717e3046,core,true,1.000
fam-wd-q375,tec-toast-033b5dd6,supporting,false,0.700
fam-wd-q375,tec-sweat-aromatics-593b919d,supporting,false,0.550
fam-wd-q209464,tec-chop-1d857e6f,core,true,1.000
fam-wd-q209464,tec-dress-salad-91d1ae3a,core,true,0.850
fam-wd-q209464,tec-season-d2973ba3,supporting,false,0.700
fam-wd-q135921159,tec-slice-c5c54944,core,true,1.000
fam-wd-q135921159,tec-toast-033b5dd6,core,true,0.850
fam-wd-q65589417,tec-chop-1d857e6f,core,true,1.000
fam-wd-q65589417,tec-dress-salad-91d1ae3a,core,true,0.850
fam-wd-q65589417,tec-season-d2973ba3,supporting,false,0.700
fam-wd-q65589417,tec-sweat-aromatics-593b919d,supporting,false,0.550
fam-wd-q112339256,tec-laminate-ca13220f,core,true,1.000
fam-wd-q112339256,tec-blind-bake-37c44eed,core,true,0.850
fam-wd-q112339256,tec-brush-wash-a5a993b1,supporting,false,0.700
fam-wd-q28455447,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q28455447,tec-puree-c8c7256b,core,true,0.850
fam-wd-q28455447,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q7995577,tec-grill-7732deea,core,true,1.000
fam-wd-q7995577,tec-poach-37fe693c,core,true,0.850
fam-wd-q7995577,tec-pan-fry-b855a6f6,supporting,false,0.700
fam-wd-q104858815,tec-whisk-297ea626,core,true,1.000
fam-wd-q104858815,tec-fold-3d6b3a9d,core,true,0.850
fam-wd-q104858815,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q1812421,tec-caramelize-d17b034e,core,true,1.000
fam-wd-q1812421,tec-crystallize-5937cbc3,core,true,0.850
fam-wd-q6497852,tec-deep-fry-a6271d1b,core,true,1.000
fam-wd-q6497852,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q135921173,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q135921173,tec-steam-3f9d1489,core,true,0.850
fam-wd-q135921173,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q135927675,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q135927675,tec-steam-3f9d1489,core,true,0.850
fam-wd-q135927675,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q8031737,tec-knead-4eb20c7d,core,true,1.000
fam-wd-q8031737,tec-proof-24fa378d,core,true,0.850
fam-wd-q8031737,tec-bake-6c2c6bda,supporting,false,0.700
fam-wd-q113070599,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q113070599,tec-puree-c8c7256b,core,true,0.850
fam-wd-q113070599,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wd-q17048447,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q17048447,tec-steam-3f9d1489,core,true,0.850
fam-wd-q17048447,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q8053692,tec-grill-7732deea,core,true,1.000
fam-wd-q8053692,tec-poach-37fe693c,core,true,0.850
fam-wd-q8053692,tec-pan-fry-b855a6f6,supporting,false,0.700
fam-wd-q860170,tec-simmer-4a118b1f,core,true,1.000
fam-wd-q860170,tec-steam-3f9d1489,core,true,0.850
fam-wd-q860170,tec-rest-9a118f54,supporting,false,0.700
fam-wd-q136701,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q136701,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q136701,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q8066663,tec-bloom-spices-969673dd,core,true,1.000
fam-wd-q8066663,tec-simmer-4a118b1f,core,true,0.850
fam-wd-q8066663,tec-temper-e0ec7440,supporting,false,0.700
fam-wd-q4024125,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q4024125,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q4024125,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-wd-q2625025,tec-steam-3f9d1489,core,true,1.000
fam-wd-q2625025,tec-grill-7732deea,core,true,0.850
fam-wd-q2625025,tec-slice-c5c54944,supporting,false,0.700
fam-wd-q227658,tec-coat-pasta-0f9ce17f,core,true,1.000
fam-wd-q227658,tec-reduce-d97bb11e,core,true,0.850
fam-wd-q227658,tec-mount-with-butter-f902731b,supporting,false,0.700
fam-bread-9a677c44,tec-slice-c5c54944,core,true,1.000
fam-bread-9a677c44,tec-toast-033b5dd6,core,true,0.850
fam-submarine-sandwich-5ea61a55,tec-slice-c5c54944,core,true,1.000
fam-submarine-sandwich-5ea61a55,tec-toast-033b5dd6,core,true,0.850
fam-open-faced-sandwich-3a9301e2,tec-slice-c5c54944,core,true,1.000
fam-open-faced-sandwich-3a9301e2,tec-toast-033b5dd6,core,true,0.850
fam-pocket-sandwich-b5b1a0bd,tec-slice-c5c54944,core,true,1.000
fam-pocket-sandwich-b5b1a0bd,tec-toast-033b5dd6,core,true,0.850
fam-eggs-benedict-1ff8b422,tec-slice-c5c54944,core,true,1.000
fam-eggs-benedict-1ff8b422,tec-toast-033b5dd6,core,true,0.850
fam-hot-dog-variations-76dcdf87,tec-slice-c5c54944,core,true,1.000
fam-hot-dog-variations-76dcdf87,tec-toast-033b5dd6,core,true,0.850
fam-sandwich-bread-85ee8a27,tec-slice-c5c54944,core,true,1.000
fam-sandwich-bread-85ee8a27,tec-toast-033b5dd6,core,true,0.850
fam-soup-and-sandwich-52904de2,tec-slice-c5c54944,core,true,1.000
fam-soup-and-sandwich-52904de2,tec-toast-033b5dd6,core,true,0.850
fam-regional-cuisines-of-medieval-europe-cb0a5e6e,tec-boil-29213ba5,core,true,1.000
fam-regional-cuisines-of-medieval-europe-cb0a5e6e,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-regional-cuisines-of-medieval-europe-cb0a5e6e,tec-emulsify-bd4af416,supporting,false,0.700
fam-italian-wine-8135bfbd,tec-boil-29213ba5,core,true,1.000
fam-italian-wine-8135bfbd,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-italian-wine-8135bfbd,tec-emulsify-bd4af416,supporting,false,0.700
fam-beer-in-italy-8743579c,tec-boil-29213ba5,core,true,1.000
fam-beer-in-italy-8743579c,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-beer-in-italy-8743579c,tec-emulsify-bd4af416,supporting,false,0.700
fam-osteria-705f7b4b,tec-boil-29213ba5,core,true,1.000
fam-osteria-705f7b4b,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-osteria-705f7b4b,tec-emulsify-bd4af416,supporting,false,0.700
fam-trattoria-35c8bed9,tec-boil-29213ba5,core,true,1.000
fam-trattoria-35c8bed9,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-trattoria-35c8bed9,tec-emulsify-bd4af416,supporting,false,0.700
fam-enoteca-96a49565,tec-boil-29213ba5,core,true,1.000
fam-enoteca-96a49565,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-enoteca-96a49565,tec-emulsify-bd4af416,supporting,false,0.700
fam-sagra-festival-7d09c078,tec-boil-29213ba5,core,true,1.000
fam-sagra-festival-7d09c078,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-sagra-festival-7d09c078,tec-emulsify-bd4af416,supporting,false,0.700
fam-italian-meal-structure-18f6c0fd,tec-boil-29213ba5,core,true,1.000
fam-italian-meal-structure-18f6c0fd,tec-coat-pasta-0f9ce17f,core,true,0.850
fam-italian-meal-structure-18f6c0fd,tec-emulsify-bd4af416,supporting,false,0.700
fam-banmian-89ef2ecd,tec-boil-29213ba5,core,true,1.000
fam-banmian-89ef2ecd,tec-stir-fry-ee979e71,core,true,0.850
fam-banmian-89ef2ecd,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-beef-noodle-soup-4dcd1b76,tec-boil-29213ba5,core,true,1.000
fam-beef-noodle-soup-4dcd1b76,tec-stir-fry-ee979e71,core,true,0.850
fam-beef-noodle-soup-4dcd1b76,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-cart-noodle-68dca97c,tec-boil-29213ba5,core,true,1.000
fam-cart-noodle-68dca97c,tec-stir-fry-ee979e71,core,true,0.850
fam-cart-noodle-68dca97c,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-chongqing-noodles-22010713,tec-boil-29213ba5,core,true,1.000
fam-chongqing-noodles-22010713,tec-stir-fry-ee979e71,core,true,0.850
fam-chongqing-noodles-22010713,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kuanfen-noodles-b76d80e5,tec-boil-29213ba5,core,true,1.000
fam-kuanfen-noodles-b76d80e5,tec-stir-fry-ee979e71,core,true,0.850
fam-kuanfen-noodles-b76d80e5,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-dan-zai-noodles-ca2e9b85,tec-boil-29213ba5,core,true,1.000
fam-dan-zai-noodles-ca2e9b85,tec-stir-fry-ee979e71,core,true,0.850
fam-dan-zai-noodles-ca2e9b85,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-dandan-noodles-1697cf2d,tec-boil-29213ba5,core,true,1.000
fam-dandan-noodles-1697cf2d,tec-stir-fry-ee979e71,core,true,0.850
fam-dandan-noodles-1697cf2d,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-hokkien-mee-2e6d199a,tec-boil-29213ba5,core,true,1.000
fam-hokkien-mee-2e6d199a,tec-stir-fry-ee979e71,core,true,0.850
fam-hokkien-mee-2e6d199a,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-hot-and-sour-noodles-ec5fccc5,tec-boil-29213ba5,core,true,1.000
fam-hot-and-sour-noodles-ec5fccc5,tec-stir-fry-ee979e71,core,true,0.850
fam-hot-and-sour-noodles-ec5fccc5,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-hot-dry-noodles-4344c226,tec-boil-29213ba5,core,true,1.000
fam-hot-dry-noodles-4344c226,tec-stir-fry-ee979e71,core,true,0.850
fam-hot-dry-noodles-4344c226,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-hui-mian-796b70f6,tec-boil-29213ba5,core,true,1.000
fam-hui-mian-796b70f6,tec-stir-fry-ee979e71,core,true,0.850
fam-hui-mian-796b70f6,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-jiangshui-noodles-8e3aa880,tec-boil-29213ba5,core,true,1.000
fam-jiangshui-noodles-8e3aa880,tec-stir-fry-ee979e71,core,true,0.850
fam-jiangshui-noodles-8e3aa880,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-lanzhou-beef-noodle-soup-668c941c,tec-boil-29213ba5,core,true,1.000
fam-lanzhou-beef-noodle-soup-668c941c,tec-stir-fry-ee979e71,core,true,0.850
fam-lanzhou-beef-noodle-soup-668c941c,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-liangpi-6f660477,tec-boil-29213ba5,core,true,1.000
fam-liangpi-6f660477,tec-stir-fry-ee979e71,core,true,0.850
fam-liangpi-6f660477,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-luosifen-73f10469,tec-boil-29213ba5,core,true,1.000
fam-luosifen-73f10469,tec-stir-fry-ee979e71,core,true,0.850
fam-luosifen-73f10469,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mee-pok-f55a6d9a,tec-boil-29213ba5,core,true,1.000
fam-mee-pok-f55a6d9a,tec-stir-fry-ee979e71,core,true,0.850
fam-mee-pok-f55a6d9a,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-millinge-3b66325a,tec-boil-29213ba5,core,true,1.000
fam-millinge-3b66325a,tec-stir-fry-ee979e71,core,true,0.850
fam-millinge-3b66325a,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-misua-5bd394ac,tec-boil-29213ba5,core,true,1.000
fam-misua-5bd394ac,tec-stir-fry-ee979e71,core,true,0.850
fam-misua-5bd394ac,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-noodles-with-tomato-egg-sauce-c9b214fc,tec-boil-29213ba5,core,true,1.000
fam-noodles-with-tomato-egg-sauce-c9b214fc,tec-stir-fry-ee979e71,core,true,0.850
fam-noodles-with-tomato-egg-sauce-c9b214fc,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-satay-bee-hoon-2b13daee,tec-boil-29213ba5,core,true,1.000
fam-satay-bee-hoon-2b13daee,tec-stir-fry-ee979e71,core,true,0.850
fam-satay-bee-hoon-2b13daee,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-shanghai-fried-noodles-54307b4e,tec-boil-29213ba5,core,true,1.000
fam-shanghai-fried-noodles-54307b4e,tec-stir-fry-ee979e71,core,true,0.850
fam-shanghai-fried-noodles-54307b4e,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-suan-la-fen-6bb3c793,tec-boil-29213ba5,core,true,1.000
fam-suan-la-fen-6bb3c793,tec-stir-fry-ee979e71,core,true,0.850
fam-suan-la-fen-6bb3c793,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-wonton-noodles-4872c2ba,tec-boil-29213ba5,core,true,1.000
fam-wonton-noodles-4872c2ba,tec-stir-fry-ee979e71,core,true,0.850
fam-wonton-noodles-4872c2ba,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-yuntunmian-b8050086,tec-boil-29213ba5,core,true,1.000
fam-yuntunmian-b8050086,tec-stir-fry-ee979e71,core,true,0.850
fam-yuntunmian-b8050086,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-zhajiangmian-1bb244b2,tec-boil-29213ba5,core,true,1.000
fam-zhajiangmian-1bb244b2,tec-stir-fry-ee979e71,core,true,0.850
fam-zhajiangmian-1bb244b2,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-beef-chow-fun-f771c626,tec-boil-29213ba5,core,true,1.000
fam-beef-chow-fun-f771c626,tec-stir-fry-ee979e71,core,true,0.850
fam-beef-chow-fun-f771c626,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-hiyashi-chuka-854c6ffe,tec-boil-29213ba5,core,true,1.000
fam-hiyashi-chuka-854c6ffe,tec-stir-fry-ee979e71,core,true,0.850
fam-hiyashi-chuka-854c6ffe,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-hoto-ebad0744,tec-boil-29213ba5,core,true,1.000
fam-hoto-ebad0744,tec-stir-fry-ee979e71,core,true,0.850
fam-hoto-ebad0744,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-tsukemen-9f7293c7,tec-boil-29213ba5,core,true,1.000
fam-tsukemen-9f7293c7,tec-stir-fry-ee979e71,core,true,0.850
fam-tsukemen-9f7293c7,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-sara-udon-58e4fd32,tec-boil-29213ba5,core,true,1.000
fam-sara-udon-58e4fd32,tec-stir-fry-ee979e71,core,true,0.850
fam-sara-udon-58e4fd32,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-tensoba-7e3659f3,tec-boil-29213ba5,core,true,1.000
fam-tensoba-7e3659f3,tec-stir-fry-ee979e71,core,true,0.850
fam-tensoba-7e3659f3,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-toshikoshi-soba-70e1c16e,tec-boil-29213ba5,core,true,1.000
fam-toshikoshi-soba-70e1c16e,tec-stir-fry-ee979e71,core,true,0.850
fam-toshikoshi-soba-70e1c16e,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-somen-9f223db6,tec-boil-29213ba5,core,true,1.000
fam-somen-9f223db6,tec-stir-fry-ee979e71,core,true,0.850
fam-somen-9f223db6,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-udon-3611d9f6,tec-boil-29213ba5,core,true,1.000
fam-udon-3611d9f6,tec-stir-fry-ee979e71,core,true,0.850
fam-udon-3611d9f6,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-yaki-udon-1c423a9d,tec-boil-29213ba5,core,true,1.000
fam-yaki-udon-1c423a9d,tec-stir-fry-ee979e71,core,true,0.850
fam-yaki-udon-1c423a9d,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-yakisoba-b94c7fcd,tec-boil-29213ba5,core,true,1.000
fam-yakisoba-b94c7fcd,tec-stir-fry-ee979e71,core,true,0.850
fam-yakisoba-b94c7fcd,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-otaru-ankake-yakisoba-b0790673,tec-boil-29213ba5,core,true,1.000
fam-otaru-ankake-yakisoba-b0790673,tec-stir-fry-ee979e71,core,true,0.850
fam-otaru-ankake-yakisoba-b0790673,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-janchi-guksu-bef84fe7,tec-boil-29213ba5,core,true,1.000
fam-janchi-guksu-bef84fe7,tec-stir-fry-ee979e71,core,true,0.850
fam-janchi-guksu-bef84fe7,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-jatguksu-e1824712,tec-boil-29213ba5,core,true,1.000
fam-jatguksu-e1824712,tec-stir-fry-ee979e71,core,true,0.850
fam-jatguksu-e1824712,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-jjamppong-17850d33,tec-boil-29213ba5,core,true,1.000
fam-jjamppong-17850d33,tec-stir-fry-ee979e71,core,true,0.850
fam-jjamppong-17850d33,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-jjolmyeon-8fec4d44,tec-boil-29213ba5,core,true,1.000
fam-jjolmyeon-8fec4d44,tec-stir-fry-ee979e71,core,true,0.850
fam-jjolmyeon-8fec4d44,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kalguksu-6f228227,tec-boil-29213ba5,core,true,1.000
fam-kalguksu-6f228227,tec-stir-fry-ee979e71,core,true,0.850
fam-kalguksu-6f228227,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kongguksu-aa26cf67,tec-boil-29213ba5,core,true,1.000
fam-kongguksu-aa26cf67,tec-stir-fry-ee979e71,core,true,0.850
fam-kongguksu-aa26cf67,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-makguksu-1d316c89,tec-boil-29213ba5,core,true,1.000
fam-makguksu-1d316c89,tec-stir-fry-ee979e71,core,true,0.850
fam-makguksu-1d316c89,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-milmyeon-98ed1e5c,tec-boil-29213ba5,core,true,1.000
fam-milmyeon-98ed1e5c,tec-stir-fry-ee979e71,core,true,0.850
fam-milmyeon-98ed1e5c,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-naengmyeon-6eda9ef1,tec-boil-29213ba5,core,true,1.000
fam-naengmyeon-6eda9ef1,tec-stir-fry-ee979e71,core,true,0.850
fam-naengmyeon-6eda9ef1,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-tsuivan-54e1ddf7,tec-boil-29213ba5,core,true,1.000
fam-tsuivan-54e1ddf7,tec-stir-fry-ee979e71,core,true,0.850
fam-tsuivan-54e1ddf7,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-cellophane-noodles-13530355,tec-boil-29213ba5,core,true,1.000
fam-cellophane-noodles-13530355,tec-stir-fry-ee979e71,core,true,0.850
fam-cellophane-noodles-13530355,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-a-gei-8ff097d0,tec-boil-29213ba5,core,true,1.000
fam-a-gei-8ff097d0,tec-stir-fry-ee979e71,core,true,0.850
fam-a-gei-8ff097d0,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-eel-noodles-86f4c300,tec-boil-29213ba5,core,true,1.000
fam-eel-noodles-86f4c300,tec-stir-fry-ee979e71,core,true,0.850
fam-eel-noodles-86f4c300,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-nabeyaki-egg-noodles-b836412d,tec-boil-29213ba5,core,true,1.000
fam-nabeyaki-egg-noodles-b836412d,tec-stir-fry-ee979e71,core,true,0.850
fam-nabeyaki-egg-noodles-b836412d,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-neritic-squid-rice-noodles-1c6803d2,tec-boil-29213ba5,core,true,1.000
fam-neritic-squid-rice-noodles-1c6803d2,tec-stir-fry-ee979e71,core,true,0.850
fam-neritic-squid-rice-noodles-1c6803d2,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-oyster-vermicelli-056b5546,tec-boil-29213ba5,core,true,1.000
fam-oyster-vermicelli-056b5546,tec-stir-fry-ee979e71,core,true,0.850
fam-oyster-vermicelli-056b5546,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-pumpkin-rice-vermicelli-fad7ec9e,tec-boil-29213ba5,core,true,1.000
fam-pumpkin-rice-vermicelli-fad7ec9e,tec-stir-fry-ee979e71,core,true,0.850
fam-pumpkin-rice-vermicelli-fad7ec9e,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-taiwanese-beef-noodle-soup-a7b4d36f,tec-boil-29213ba5,core,true,1.000
fam-taiwanese-beef-noodle-soup-a7b4d36f,tec-stir-fry-ee979e71,core,true,0.850
fam-taiwanese-beef-noodle-soup-a7b4d36f,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-tshik-a-mi-4bbb29ec,tec-boil-29213ba5,core,true,1.000
fam-tshik-a-mi-4bbb29ec,tec-stir-fry-ee979e71,core,true,0.850
fam-tshik-a-mi-4bbb29ec,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-guthuk-5785a5ee,tec-boil-29213ba5,core,true,1.000
fam-guthuk-5785a5ee,tec-stir-fry-ee979e71,core,true,0.850
fam-guthuk-5785a5ee,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-laping-b6499cd6,tec-boil-29213ba5,core,true,1.000
fam-laping-b6499cd6,tec-stir-fry-ee979e71,core,true,0.850
fam-laping-b6499cd6,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-thenthuk-649c28b9,tec-boil-29213ba5,core,true,1.000
fam-thenthuk-649c28b9,tec-stir-fry-ee979e71,core,true,0.850
fam-thenthuk-649c28b9,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-thukpa-ed1cffe3,tec-boil-29213ba5,core,true,1.000
fam-thukpa-ed1cffe3,tec-stir-fry-ee979e71,core,true,0.850
fam-thukpa-ed1cffe3,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kat-kyi-kaik-7d04fffa,tec-boil-29213ba5,core,true,1.000
fam-kat-kyi-kaik-7d04fffa,tec-stir-fry-ee979e71,core,true,0.850
fam-kat-kyi-kaik-7d04fffa,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kyay-oh-e0b37854,tec-boil-29213ba5,core,true,1.000
fam-kyay-oh-e0b37854,tec-stir-fry-ee979e71,core,true,0.850
fam-kyay-oh-e0b37854,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-kya-zan-hinga-9201ce73,tec-boil-29213ba5,core,true,1.000
fam-kya-zan-hinga-9201ce73,tec-stir-fry-ee979e71,core,true,0.850
fam-kya-zan-hinga-9201ce73,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-meeshay-2d12cd07,tec-boil-29213ba5,core,true,1.000
fam-meeshay-2d12cd07,tec-stir-fry-ee979e71,core,true,0.850
fam-meeshay-2d12cd07,tec-season-to-finish-6e59cbba,supporting,false,0.700
fam-mohinga-b6a4ff33,tec-boil-29213ba5,core,true,1.000
