id,slug,name,normalized_name,description,dish_id,parent_variation_id,variation_type,source_id,source_url,attribution_text,author_name,location_text,is_canonical,created_at,updated_at
var-mr-tom-1c539d3b,mr-tom,Mr. Tom,mr tom,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1951443,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1951443,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-mshosh-481911ae,mshosh,Mshosh,mshosh,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q136842110,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q136842110,Canonical starter reference,,Armenia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-msoki-255580e7,msoki,Msoki,msoki,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3327283,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3327283,Canonical starter reference,,Tunisia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-mtewem-7284a4c8,mtewem,Mtewem,mtewem,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3327301,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3327301,Canonical starter reference,,Algeria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-muckalica-95139104,muckalica,Mućkalica,muckalica,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q6944521,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q6944521,Canonical starter reference,,Serbia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-mucver-d4ccb4e0,mucver,mücver,mucver,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q15730394,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q15730394,Canonical starter reference,,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-muesli-ca677fb1,muesli,muesli,muesli,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q52406,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q52406,Canonical starter reference,,Switzerland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-muffuletta-e84542a7,muffuletta,muffuletta,muffuletta,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q655235,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q655235,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-mulgikapsad-6856c0ad,mulgikapsad,Mulgikapsad,mulgikapsad,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q16411925,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q16411925,Canonical starter reference,,Estonia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-murukku-5f26457c,murukku,Murukku,murukku,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2721752,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2721752,Canonical starter reference,,India,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-musk-stick-4cd2987b,musk-stick,Musk stick,musk stick,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q16979788,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q16979788,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-mustacciuoli-920226e7,mustacciuoli,Mustacciuoli,mustacciuoli,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3868691,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3868691,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-mutabbaq-samak-b4328653,mutabbaq-samak,Mutabbaq Samak,mutabbaq samak,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q20423491,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q20423491,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-mute-3a26fa28,mute,mute,mute,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q5796448,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q5796448,Canonical starter reference,,Colombia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-muzhuzhi-808c4861,muzhuzhi,Muzhuzhi,muzhuzhi,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4305901,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4305901,Canonical starter reference,,Georgia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-mynthon-e3426b66,mynthon,Mynthon,mynthon,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q11883680,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q11883680,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nabadwips-red-curd-50343c97,nabadwips-red-curd,Nabadwip’s Red Curd,nabadwips red curd,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q44130098,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q44130098,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nagasari-3a89aed2,nagasari,nagasari,nagasari,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4189615,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4189615,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-namul-db98039d,namul,namul,namul,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1062144,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1062144,Canonical starter reference,,Korea,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-napoleon-sweets-4e5c0f95,napoleon-sweets,Napoleon Sweets,napoleon sweets,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2750595,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2750595,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-bakar-dbb93b0e,nasi-bakar,Nasi bakar,nasi bakar,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q6967043,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q6967043,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-bogana-6d51df18,nasi-bogana,nasi bogana,nasi bogana,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q6967046,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q6967046,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-campur-74e63868,nasi-campur,nasi campur,nasi campur,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3273951,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3273951,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-gandul-485d933e,nasi-gandul,Nasi gandul,nasi gandul,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q12500151,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q12500151,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-goreng-jawa-b1a4d6c1,nasi-goreng-jawa,Nasi goreng Jawa,nasi goreng jawa,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q64216206,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q64216206,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-kebuli-b8bbc5b2,nasi-kebuli,nasi kebuli,nasi kebuli,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4205452,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4205452,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-kucing-88e06660,nasi-kucing,nasi kucing,nasi kucing,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3244647,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3244647,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-kuning-d8d8c12f,nasi-kuning,nasi kuning,nasi kuning,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3269818,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3269818,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-liwet-9ce4f468,nasi-liwet,Nasi liwet,nasi liwet,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q6967048,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q6967048,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-minyak-07bbd143,nasi-minyak,nasi minyak,nasi minyak,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q55593280,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q55593280,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-padang-3c5b0c29,nasi-padang,Nasi padang,nasi padang,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q17054040,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q17054040,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-paprik-dc9e699a,nasi-paprik,Nasi paprik,nasi paprik,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q6967051,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q6967051,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-tempong-51fd9847,nasi-tempong,nasi tempong,nasi tempong,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q12500155,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q12500155,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-tim-6e8bc7f3,nasi-tim,nasi tim,nasi tim,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q6967056,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q6967056,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-uduk-d2bb9cfe,nasi-uduk,nasi uduk,nasi uduk,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3236175,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3236175,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nasi-ulam-ab7dcecf,nasi-ulam,Nasi ulam,nasi ulam,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q4920553,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q4920553,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nata-de-coco-02feec50,nata-de-coco,nata de coco,nata de coco,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1193612,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1193612,Canonical starter reference,,Philippines,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nata-de-pina-770dde5f,nata-de-pina,nata de piña,nata de pina,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q85787805,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q85787805,Canonical starter reference,,Philippines,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-natas-do-ceu-5d158e68,natas-do-ceu,Natas do Céu,natas do ceu,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q2135193,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q2135193,Canonical starter reference,,Portugal,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-natinombur-228df01d,natinombur,Natinombur,natinombur,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q13651680,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q13651680,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nauryz-kozhe-d4002441,nauryz-kozhe,Nauryz kozhe,nauryz kozhe,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q12555954,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q12555954,Canonical starter reference,,Kyrgyzstan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nazook-934a6ae0,nazook,Nazook,nazook,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q26693028,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q26693028,Canonical starter reference,,Armenia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-ndole-0d934e2a,ndole,Ndolé,ndole,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q1131837,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q1131837,Canonical starter reference,,Cameroon,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-neapolitan-wafer-925fa051,neapolitan-wafer,Neapolitan wafer,neapolitan wafer,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q176927,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q176927,Canonical starter reference,,Austria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-neccio-2c452413,neccio,Neccio,neccio,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3874120,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3874120,Canonical starter reference,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-neera-ab3a7f8c,neera,neera,neera,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3537474,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3537474,Canonical starter reference,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-negimaki-65eb94eb,negimaki,Negimaki,negimaki,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q3301336,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q3301336,Canonical starter reference,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nem-lai-vung-d352c2c2,nem-lai-vung,Nem Lai Vung,nem lai vung,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q109436498,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q109436498,Canonical starter reference,,Vietnam,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-neobiani-e04e8491,neobiani,neobiani,neobiani,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q16159647,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q16159647,Canonical starter reference,,Korea,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nerikuri-3a1a91d9,nerikuri,Nerikuri,nerikuri,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q11275121,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q11275121,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nero-c36d235e,nero,Nero,nero,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q6996558,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q6996558,Canonical starter reference,,Norway,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nesselrode-pudding-8a70dd6d,nesselrode-pudding,Nesselrode pudding,nesselrode pudding,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q129900296,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q129900296,Canonical starter reference,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
var-nettle-soup-52b20c81,nettle-soup,nettle soup,nettle soup,Canonical reference variation anchored to the source-backed dish record.,dish-wd-q7000528,,canonical_reference,src-wikidata,https://www.wikidata.org/wiki/Q7000528,Canonical starter reference,,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
