id,slug,name,normalized_name,description,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title,dbpedia_uri,popularity_rank,created_at,updated_at
fam-wd-q3257494,llapingacho,Llapingacho,llapingacho,Canonical starter dish entry for Llapingacho. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q3257494,Llapingacho,,1058,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q281385,lo-mein,lo mein,lo mein,Canonical starter dish entry for lo mein. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,cat-noodle-dishes-f57723d0,,Q281385,Lo mein,,1059,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q121027105,loaded-fries,Loaded fries,loaded fries,Canonical starter dish entry for Loaded fries. Associated cuisine: cuisine of the United States. Seeded from Wikidata with an English Wikipedia sitelink.,cat-snacks-and-street-food-7e6d6760,,Q121027105,Loaded fries,,1060,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2894864,lobster-thermidor,Lobster Thermidor,lobster thermidor,Canonical starter dish entry for Lobster Thermidor. Associated cuisine: cuisine of the United States. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,cat-seafood-dishes-67642233,cui-wd-q6661,Q2894864,Lobster Thermidor,,1061,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1202255,loco-moco,Loco moco,loco moco,Canonical starter dish entry for Loco moco. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-american-60d23958,Q1202255,Loco moco,,1063,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1420442,lohikeitto,Lohikeitto,lohikeitto,Canonical starter dish entry for Lohikeitto. Associated cuisine: Finnish cuisine. Origin: Finland. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q1420442,Lohikeitto,,1064,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q586307,lokma,lokma,lokma,Canonical starter dish entry for lokma. Origin: Iraq. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1036498,Q586307,Lokma,,1066,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q12033864,loksa,lokša,loksa,Canonical starter dish entry for lokša. Origin: Slovakia. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q12033864,Lokša,,1071,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1868851,lomo-saltado,Lomo saltado,lomo saltado,Canonical starter dish entry for Lomo saltado. Origin: Peru. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q749847,Q1868851,Lomo saltado,,1072,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q11876213,london-drops,London drops,london drops,Canonical starter dish entry for London drops. Origin: Finland. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q11876213,London drops,,1073,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1683716,lontong,lontong,lontong,Canonical starter dish entry for lontong. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q1683716,Lontong,,1074,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16738075,lontong-dekem,Lontong dekem,lontong dekem,Canonical starter dish entry for Lontong dekem. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q16738075,Lontong dekem,,1075,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q126888623,lort-cha,Lort cha,lort cha,Canonical starter dish entry for Lort cha. Associated cuisine: Cambodian Chinese cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q126888623,Lort cha,,1076,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q14918748,lotek,lotek,lotek,Canonical starter dish entry for lotek. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q14918748,Lotek (food),,1077,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q17116309,love-hearts,Love Hearts,love hearts,Canonical starter dish entry for Love Hearts. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q17116309,Love Hearts,,1078,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q8265768,lower-leg,lower leg,lower leg,Canonical starter dish entry for lower leg. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q8265768,Crus (lower leg),,1079,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1105512,lula-kebab,Lula kebab,lula kebab,Canonical starter dish entry for Lula kebab. Origin: South Caucasus. Seeded from Wikidata with an English Wikipedia sitelink.,cat-skewers-and-grilled-dishes-08780632,,Q1105512,Lula kebab,,1080,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4103061,lumpia-semarang,lumpia Semarang,lumpia semarang,Canonical starter dish entry for lumpia Semarang. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q4103061,Lumpia semarang,,1085,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q4202016,lupis,lupis,lupis,Canonical starter dish entry for lupis. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q4202016,Lupis (food),,1086,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1094305,luther-burger,Luther Burger,luther burger,Canonical starter dish entry for Luther Burger. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,cat-burgers-09c6dfae,cui-american-60d23958,Q1094305,Luther Burger,,1087,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q123171413,luwombo,Luwombo,luwombo,Canonical starter dish entry for Luwombo. Origin: Uganda. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q123171413,Luwombo,,1088,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q10910138,luzhu-huoshao,Luzhu Huoshao,luzhu huoshao,Canonical starter dish entry for Luzhu Huoshao. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q10910138,Luzhu huoshao,,1089,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q15895670,lychee-pork,Lychee pork,lychee pork,Canonical starter dish entry for Lychee pork. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q15895670,Lychee pork,,1090,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16664232,m-hancha,M'hancha,m hancha,Canonical starter dish entry for M'hancha. Associated cuisine: Moroccan cuisine. Origin: Morocco. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1150262,Q16664232,Mhancha,,1091,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q16888187,maboke,Maboké,maboke,Canonical starter dish entry for Maboké. Origin: Central African Republic. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q16888187,Maboké,,1095,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q378341,macaroni-and-cheese,macaroni and cheese,macaroni and cheese,Canonical starter dish entry for macaroni and cheese. Associated cuisine: Canadian cuisine. Origin: United Kingdom. Seeded from Wikidata with an English Wikipedia sitelink.,cat-pasta-dishes-18ec3e4d,cui-wd-q918277,Q378341,Macaroni and cheese,,1096,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2495505,macaroni-casserole,macaroni casserole,macaroni casserole,Canonical starter dish entry for macaroni casserole. Seeded from Wikidata with an English Wikipedia sitelink.,cat-pasta-dishes-18ec3e4d,,Q2495505,Macaroni casserole,,1099,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q11339918,macaroni-salad,macaroni salad,macaroni salad,Canonical starter dish entry for macaroni salad. Seeded from Wikidata with an English Wikipedia sitelink.,cat-pasta-dishes-18ec3e4d,,Q11339918,Macaroni salad,,1100,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q12971248,macaroni-soup,macaroni soup,macaroni soup,Canonical starter dish entry for macaroni soup. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,cat-pasta-dishes-18ec3e4d,cui-wd-q192786,Q12971248,Macaroni soup,,1101,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q60760532,mache,Mache,mache,Canonical starter dish entry for Mache. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1520796,Q60760532,Mache (food),,1102,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6723517,machh-bhaja,Machh bhaja,machh bhaja,Canonical starter dish entry for Machh bhaja. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q6723517,Machh bhaja,,1103,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q9026659,macun-sekeri,macun şekeri,macun sekeri,Canonical starter dish entry for macun şekeri. Origin: Turkey. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q654493,Q9026659,Macun,,1104,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q12496028,madumongso,Madumongso,madumongso,Canonical starter dish entry for Madumongso. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q12496028,Madumongso,,1105,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6585018,mafrum,Mafrum,mafrum,Canonical starter dish entry for Mafrum. Associated cuisine: Libyan cuisine. Origin: Libya. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q6585018,Mafrum,,1106,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6729605,magaj,Magaj,magaj,Canonical starter dish entry for Magaj. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192087,Q6729605,Maghaz,,1112,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q535064,magiritsa,magiritsa,magiritsa,Canonical starter dish entry for magiritsa. Origin: Greece. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q744027,Q535064,Magiritsa,,1113,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q17634577,mahjouba,mahjouba,mahjouba,Canonical starter dish entry for mahjouba. Origin: Algeria. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q3006881,Q17634577,Mahdjouba,,1114,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q96742825,makaroni-schotel,makaroni schotel,makaroni schotel,Canonical starter dish entry for makaroni schotel. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q96742825,Macaroni schotel,,1115,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6738866,makchang-gui,makchang-gui,makchang gui,Canonical starter dish entry for makchang-gui. Associated cuisine: Korean cuisine. Origin: Korea. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q647500,Q6738866,Makchang,,1117,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1286804,makkaraperunat,Makkaraperunat,makkaraperunat,Canonical starter dish entry for Makkaraperunat. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q1286804,Makkaraperunat,,1118,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q18883046,mala-hot-pot,mala hot pot,mala hot pot,Canonical starter dish entry for mala hot pot. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,cat-stews-ce00fa93,,Q18883046,Chongqing hot pot,,1119,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1886687,malakoff,Malakoff,malakoff,Canonical starter dish entry for Malakoff. Origin: Switzerland. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q1886687,Malakoff (food),,1120,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q20060232,mallung,Mallung,mallung,Canonical starter dish entry for Mallung. Origin: Sri Lanka. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q2234037,Q20060232,Mallung,,1121,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2716518,maltesers,Maltesers,maltesers,Canonical starter dish entry for Maltesers. Origin: Malta. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q2716518,Maltesers,,1122,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q1887892,maluns,Maluns,maluns,Canonical starter dish entry for Maluns. Origin: Austria. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q42029,Q1887892,Maluns,,1123,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6745480,mamba,Mamba,mamba,Canonical starter dish entry for Mamba. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q6745480,Mamba (candy),,1125,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q13018870,mamuang-kuan,Mamuang kuan,mamuang kuan,Canonical starter dish entry for Mamuang kuan. Origin: Thailand. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q841984,Q13018870,Mamuang kuan,,1126,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6747617,manchow-soup,Manchow soup,manchow soup,Canonical starter dish entry for Manchow soup. Associated cuisine: Indian Chinese cuisine. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,cat-soups-58c2caa7,cui-wd-q192087,Q6747617,Manchow soup,,1127,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q284983,mandu,mandu,mandu,Canonical starter dish entry for mandu. Origin: Goryeo. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q284983,Mandu (food),,1128,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q28154305,mangalorean-chicken-sukka,Mangalorean Chicken Sukka,mangalorean chicken sukka,Canonical starter dish entry for Mangalorean Chicken Sukka. Origin: India. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192087,Q28154305,Mangalorean chicken sukka,,1129,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q60740781,mango-float,mango float,mango float,Canonical starter dish entry for mango float. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1520796,Q60740781,Mango float,,1130,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q13013369,mango-sticky-rice,mango sticky rice,mango sticky rice,Canonical starter dish entry for mango sticky rice. Seeded from Wikidata with an English Wikipedia sitelink.,cat-rice-dishes-e5a0eea5,,Q13013369,Mango sticky rice,,1131,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3286616,mantecadas-de-astorga,Mantecadas de Astorga,mantecadas de astorga,Canonical starter dish entry for Mantecadas de Astorga. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q622512,Q3286616,Mantecada,,1132,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q262796,manti,manti,manti,Canonical starter dish entry for manti. Origin: Xinjiang. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q262796,Manti (food),,1133,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q12496810,manuk-napinadar,Manuk Napinadar,manuk napinadar,Canonical starter dish entry for Manuk Napinadar. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q787497,Q12496810,Manuk napinadar,,1134,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6754314,maque-choux,maque choux,maque choux,Canonical starter dish entry for maque choux. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q6754314,Maque choux,,1135,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q100320697,margi-special,Margi special,margi special,Canonical starter dish entry for Margi special. Origin: Nigeria. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q7033037,Q100320697,Marghi special,,1136,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q5062050,marianne,Marianne,marianne,Canonical starter dish entry for Marianne. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q5062050,Marianne (candy),,1137,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q3849360,maritozzo,maritozzo,maritozzo,Canonical starter dish entry for maritozzo. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q192786,Q3849360,Maritozzo,,1138,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q138337365,maroi-bori-thongba,Maroi Bori Thongba,maroi bori thongba,Canonical starter dish entry for Maroi Bori Thongba. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q138337365,Maroi bori thongba,,1139,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q2047314,maror,Maror,maror,Canonical starter dish entry for Maror. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q2047314,Maror,,1140,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q77501769,marquesita,Marquesita,marquesita,Canonical starter dish entry for Marquesita. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q77501769,Marquesita,,1141,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q982758,marraqueta,Marraqueta,marraqueta,Canonical starter dish entry for Marraqueta. Origin: Bolivia. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q982758,Marraqueta,,1142,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6779865,mary-jane,Mary Jane,mary jane,Canonical starter dish entry for Mary Jane. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q6779865,Mary Jane (candy),,1144,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q137908295,maryland-crab-soup,Maryland crab soup,maryland crab soup,Canonical starter dish entry for Maryland crab soup. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,cat-soups-58c2caa7,cui-american-60d23958,Q137908295,Maryland crab soup,,1145,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q137921897,masa,Masa,masa,Canonical starter dish entry for Masa. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q137921897,Masa (Nigerian food),,1146,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q322787,mashed-potato,mashed potato,mashed potato,Canonical starter dish entry for mashed potato. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q322787,Mashed potato,,1147,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q60760541,masi,Masi,masi,Canonical starter dish entry for Masi. Origin: Philippines. Seeded from Wikidata with an English Wikipedia sitelink.,,cui-wd-q1520796,Q60760541,Masi (food),,1148,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q132132567,maskurolhi,Maskurolhi,maskurolhi,Canonical starter dish entry for Maskurolhi. Origin: Maldives. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q132132567,Maskurolhi,,1149,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q12553023,mastava,Mastava,mastava,Canonical starter dish entry for Mastava. Associated cuisine: Cuisine of Uzbekistan. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q12553023,Mastava,,1150,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q96742694,matapa,matapa,matapa,Canonical starter dish entry for matapa. Origin: Mozambique. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q96742694,Matapa,,1152,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
fam-wd-q6528443,mataz,Mataz,mataz,Canonical starter dish entry for Mataz. Seeded from Wikidata with an English Wikipedia sitelink.,,,Q6528443,Mataz,,1153,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
