id,name,normalized_name,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title
fam-mie-kocok-1908e108,Mie kocok,mie kocok,cat-noodle-dishes-f57723d0,,,Mie kocok
fam-mie-kopyok-6f94c005,Mie kopyok,mie kopyok,cat-noodle-dishes-f57723d0,,,Mie kopyok
fam-mie-kuah-0900b5f6,Mie kuah,mie kuah,cat-noodle-dishes-f57723d0,,,Mie kuah
fam-wonton-noodle-6e2129d1,Wonton noodle,wonton noodle,cat-noodle-dishes-f57723d0,,,Wonton noodle
fam-mie-rebus-30c626e2,Mie rebus,mie rebus,cat-noodle-dishes-f57723d0,,,Mie rebus
fam-mie-tarempa-10019b1d,Mie tarempa,mie tarempa,cat-noodle-dishes-f57723d0,,,Mie tarempa
fam-tinutuan-3ac3a08d,Tinutuan,tinutuan,cat-noodle-dishes-f57723d0,,,Tinutuan
fam-soto-mie-f93f18a2,Soto mie,soto mie,cat-noodle-dishes-f57723d0,,,Soto mie
fam-khao-poon-aa366719,Khao poon,khao poon,cat-noodle-dishes-f57723d0,,,Khao poon
fam-khao-soi-fcac195f,Khao soi,khao soi,cat-noodle-dishes-f57723d0,,,Khao soi
fam-feu-food-12cd3836,Feu (food),feu food,cat-noodle-dishes-f57723d0,,,Feu (food)
fam-lard-na-17a9bfd5,Lard na,lard na,cat-noodle-dishes-f57723d0,,,Lard na
fam-khao-piak-sen-22ed2a6d,Khao piak sen,khao piak sen,cat-noodle-dishes-f57723d0,,,Khao piak sen
fam-duck-soup-noodles-a72aa514,Duck soup noodles,duck soup noodles,cat-noodle-dishes-f57723d0,,,Duck soup noodles
fam-hae-mee-0601f718,Hae mee,hae mee,cat-noodle-dishes-f57723d0,,,Hae mee
fam-lor-mee-ceb0f80e,Lor mee,lor mee,cat-noodle-dishes-f57723d0,,,Lor mee
fam-mee-bandung-422f91b2,Mee bandung,mee bandung,cat-noodle-dishes-f57723d0,,,Mee bandung
fam-mee-goreng-c9905dcc,Mee goreng,mee goreng,cat-noodle-dishes-f57723d0,,,Mee goreng
fam-mee-kolo-d34110f3,Mee kolo,mee kolo,cat-noodle-dishes-f57723d0,,,Mee kolo
fam-mi-rebus-26aeeb6b,Mi rebus,mi rebus,cat-noodle-dishes-f57723d0,,,Mi rebus
fam-mee-siam-e89c7fa6,Mee siam,mee siam,cat-noodle-dishes-f57723d0,,,Mee siam
fam-mee-tauhu-d13b6e42,Mee tauhu,mee tauhu,cat-noodle-dishes-f57723d0,,,Mee tauhu
fam-rice-noodle-roll-c5f40fef,Rice noodle roll,rice noodle roll,cat-noodle-dishes-f57723d0,,,Rice noodle roll
fam-curry-chicken-noodles-24b1ecc3,Curry chicken noodles,curry chicken noodles,cat-noodle-dishes-f57723d0,,,Curry chicken noodles
fam-katong-laksa-eb3c3b0f,Katong Laksa,katong laksa,cat-noodle-dishes-f57723d0,,,Katong Laksa
fam-vegetarian-bee-hoon-49e4c61e,Vegetarian bee hoon,vegetarian bee hoon,cat-noodle-dishes-f57723d0,,,Vegetarian bee hoon
fam-boat-noodles-a5021f93,Boat noodles,boat noodles,cat-noodle-dishes-f57723d0,,,Boat noodles
fam-nam-ngiao-8b609936,Nam ngiao,nam ngiao,cat-noodle-dishes-f57723d0,,,Nam ngiao
fam-pad-see-ew-915fe511,Pad see ew,pad see ew,cat-noodle-dishes-f57723d0,,,Pad see ew
fam-rat-na-f7dd1b1d,Rat na,rat na,cat-noodle-dishes-f57723d0,,,Rat na
fam-sukhothai-rice-noodles-a26d209b,Sukhothai rice noodles,sukhothai rice noodles,cat-noodle-dishes-f57723d0,,,Sukhothai rice noodles
fam-laghman-food-fe22ecbc,Laghman (food),laghman food,cat-noodle-dishes-f57723d0,,,Laghman (food)
fam-naryn-dish-3eb53b7c,Naryn (dish),naryn dish,cat-noodle-dishes-f57723d0,,,Naryn (dish)
fam-idiyappam-ed19b5ae,Idiyappam,idiyappam,cat-noodle-dishes-f57723d0,,,Idiyappam
fam-sevai-12a69f51,Sevai,sevai,cat-noodle-dishes-f57723d0,,,Sevai
fam-faloodeh-0b1fbbb9,Faloodeh,faloodeh,cat-noodle-dishes-f57723d0,,,Faloodeh
fam-chicken-noodle-soup-7884a0ba,Chicken noodle soup,chicken noodle soup,cat-noodle-dishes-f57723d0,,,Chicken noodle soup
fam-chicken-riggies-23a69181,Chicken riggies,chicken riggies,cat-noodle-dishes-f57723d0,,,Chicken riggies
fam-kraft-dinner-215f48ff,Kraft Dinner,kraft dinner,cat-noodle-dishes-f57723d0,,,Kraft Dinner
fam-saimin-fdfbc4e1,Saimin,saimin,cat-noodle-dishes-f57723d0,,,Saimin
fam-arroz-chaufa-5e4477bc,Arroz chaufa,arroz chaufa,cat-noodle-dishes-f57723d0,,,Arroz chaufa
fam-tallarin-saltado-e90768fd,Tallarín saltado,tallarin saltado,cat-noodle-dishes-f57723d0,,,Tallarín saltado
fam-kugel-6bc8db62,Kugel,kugel,cat-noodle-dishes-f57723d0,,,Kugel
fam-roso-0225a35d,Rosół,roso,cat-noodle-dishes-f57723d0,,,Rosół
fam-rechta-a797c14f,Rechta,rechta,cat-noodle-dishes-f57723d0,,,Rechta
fam-koshary-41e89d90,Koshary,koshary,cat-noodle-dishes-f57723d0,,,Koshary
fam-a-simple-pho-dish-68edde8a,A simple pho dish,simple pho dish,cat-noodle-dishes-f57723d0,,,A simple pho dish
fam-pad-thai-from-a-street-stall-in-chiang-mai-e0703996,Pad Thai from a street stall in Chiang Mai,pad thai from a street stall in chiang mai,cat-noodle-dishes-f57723d0,,,Pad Thai from a street stall in Chiang Mai
fam-bun-bo-hue-d17bed6c,Bún bò Huế,bun bo hue,cat-noodle-dishes-f57723d0,,,Bún bò Huế
fam-fried-noodles-990eee80,Fried noodles,fried noodles,cat-noodle-dishes-f57723d0,,,Fried noodles
fam-broth-3e91595e,Broth,broth,cat-soups-58c2caa7,,,Broth
fam-chowder-75162bc4,Chowder,chowder,cat-soups-58c2caa7,,,Chowder
fam-fish-soup-94f8f39b,Fish soup,fish soup,cat-soups-58c2caa7,,,Fish soup
fam-fruit-soup-4687b0f4,Fruit soup,fruit soup,cat-soups-58c2caa7,,,Fruit soup
fam-cream-soup-c64c9ccb,Cream soup,cream soup,cat-soups-58c2caa7,,,Cream soup
fam-stew-b02cc0b0,Stew,stew,cat-soups-58c2caa7,,,Stew
fam-stock-food-a65e1a5f,Stock (food),stock food,cat-soups-58c2caa7,,,Stock (food)
fam-three-grand-soups-52c451e6,Three grand soups,three grand soups,cat-soups-58c2caa7,,,Three grand soups
fam-fish-stew-3a26a59e,Fish stew,fish stew,cat-stews-ce00fa93,,,Fish stew
fam-aiwowo-9c0986b9,Aiwowo,aiwowo,cat-rice-dishes-e5a0eea5,,,Aiwowo
fam-insalata-di-riso-159e6d48,Insalata di riso,insalata di riso,cat-rice-dishes-e5a0eea5,,,Insalata di riso
fam-kanika-food-0798b6dd,Kanika (food),kanika food,cat-rice-dishes-e5a0eea5,,,Kanika (food)
fam-kfc-rice-a2f3912a,KFC rice,kfc rice,cat-rice-dishes-e5a0eea5,,,KFC rice
fam-lentil-rice-15edb98e,Lentil rice,lentil rice,cat-rice-dishes-e5a0eea5,,,Lentil rice
fam-sayadieh-60e3440e,Sayadieh,sayadieh,cat-rice-dishes-e5a0eea5,,,Sayadieh
fam-arabic-rice-42d5b90d,Arabic rice,arabic rice,cat-rice-dishes-e5a0eea5,,,Arabic rice
fam-tex-mex-7e94ec3f,Tex-Mex,tex mex,cat-snacks-and-street-food-7e6d6760,cui-american-60d23958,,Tex-Mex
