entity_type,entity_id,alias,normalized_alias,language_code,source_id,is_preferred
dish,dish-wd-q3062329,Hanpen,hanpen,en,src-wikipedia-en,false
dish_family,fam-wd-q111938080,Happy pizza,happy pizza,en,src-wikidata,true
dish,dish-wd-q111938080,Happy pizza,happy pizza,en,src-wikidata,true
dish_family,fam-wd-q1513612,Harira,harira,en,src-wikidata,true
dish,dish-wd-q1513612,Harira,harira,en,src-wikidata,true
dish_family,fam-wd-q1479399,hash,hash,en,src-wikidata,true
dish,dish-wd-q1479399,hash,hash,en,src-wikidata,true
dish_family,fam-wd-q1479399,Hash (food),hash food,en,src-wikipedia-en,false
dish,dish-wd-q1479399,Hash (food),hash food,en,src-wikipedia-en,false
dish_family,fam-wd-q121115158,Hash,hash,en,src-wikidata,true
dish,dish-wd-q121115158,Hash,hash,en,src-wikidata,true
dish_family,fam-wd-q121115158,Hash (stew),hash stew,en,src-wikipedia-en,false
dish,dish-wd-q121115158,Hash (stew),hash stew,en,src-wikipedia-en,false
dish_family,fam-wd-q65050205,Hausa koko,hausa koko,en,src-wikidata,true
dish,dish-wd-q65050205,Hausa koko,hausa koko,en,src-wikidata,true
dish_family,fam-wd-q65050205,Koko (millet porridge),koko millet porridge,en,src-wikipedia-en,false
dish,dish-wd-q65050205,Koko (millet porridge),koko millet porridge,en,src-wikipedia-en,false
dish_family,fam-wd-q590076,Hawaiian pizza,hawaiian pizza,en,src-wikidata,true
dish,dish-wd-q590076,Hawaiian pizza,hawaiian pizza,en,src-wikidata,true
dish_family,fam-wd-q5684686,Hawawshi,hawawshi,en,src-wikidata,true
dish,dish-wd-q5684686,Hawawshi,hawawshi,en,src-wikidata,true
dish_family,fam-wd-q28224410,籺(hé),he,en,src-wikidata,true
dish,dish-wd-q28224410,籺(hé),he,en,src-wikidata,true
dish_family,fam-wd-q28224410,Et (Chinese pastry),et chinese pastry,en,src-wikipedia-en,false
dish,dish-wd-q28224410,Et (Chinese pastry),et chinese pastry,en,src-wikipedia-en,false
dish_family,fam-wd-q4373369,heotjesabap,heotjesabap,en,src-wikidata,true
dish,dish-wd-q4373369,heotjesabap,heotjesabap,en,src-wikidata,true
dish_family,fam-wd-q4373369,Heotjesatbap,heotjesatbap,en,src-wikipedia-en,false
dish,dish-wd-q4373369,Heotjesatbap,heotjesatbap,en,src-wikipedia-en,false
dish_family,fam-wd-q97609970,Herculaneum loaf,herculaneum loaf,en,src-wikidata,true
dish,dish-wd-q97609970,Herculaneum loaf,herculaneum loaf,en,src-wikidata,true
dish_family,fam-wd-q28455660,hergma,hergma,en,src-wikidata,true
dish,dish-wd-q28455660,hergma,hergma,en,src-wikidata,true
dish_family,fam-wd-q16928375,herring soup,herring soup,en,src-wikidata,true
dish,dish-wd-q16928375,herring soup,herring soup,en,src-wikidata,true
dish_family,fam-wd-q5744477,Hershey's Drops,hershey s drops,en,src-wikidata,true
dish,dish-wd-q5744477,Hershey's Drops,hershey s drops,en,src-wikidata,true
dish_family,fam-wd-q5750159,Hi-Chew,hi chew,en,src-wikidata,true
dish,dish-wd-q5750159,Hi-Chew,hi chew,en,src-wikidata,true
dish_family,fam-wd-q2592256,Hochepot,hochepot,en,src-wikidata,true
dish,dish-wd-q2592256,Hochepot,hochepot,en,src-wikidata,true
dish_family,fam-wd-q878318,Hochzeitssuppe,hochzeitssuppe,en,src-wikidata,true
dish,dish-wd-q878318,Hochzeitssuppe,hochzeitssuppe,en,src-wikidata,true
dish_family,fam-wd-q8017486,hoe-deopbap,hoe deopbap,en,src-wikidata,true
dish,dish-wd-q8017486,hoe-deopbap,hoe deopbap,en,src-wikidata,true
dish_family,fam-wd-q20009814,Holy Spina,holy spina,en,src-wikidata,true
dish,dish-wd-q20009814,Holy Spina,holy spina,en,src-wikidata,true
dish_family,fam-wd-q20009814,Holy Spina (sweet),holy spina sweet,en,src-wikipedia-en,false
dish,dish-wd-q20009814,Holy Spina (sweet),holy spina sweet,en,src-wikipedia-en,false
dish_family,fam-wd-q11326596,honey toast,honey toast,en,src-wikidata,true
dish,dish-wd-q11326596,honey toast,honey toast,en,src-wikidata,true
dish_family,fam-wd-q109409667,honey walnut shrimp,honey walnut shrimp,en,src-wikidata,true
dish,dish-wd-q109409667,honey walnut shrimp,honey walnut shrimp,en,src-wikidata,true
dish_family,fam-wd-q1328462,honeycomb toffee,honeycomb toffee,en,src-wikidata,true
dish,dish-wd-q1328462,honeycomb toffee,honeycomb toffee,en,src-wikidata,true
dish_family,fam-wd-q18693805,Hopeatoffee,hopeatoffee,en,src-wikidata,true
dish,dish-wd-q18693805,Hopeatoffee,hopeatoffee,en,src-wikidata,true
dish_family,fam-wd-q1495867,Hopje,hopje,en,src-wikidata,true
dish,dish-wd-q1495867,Hopje,hopje,en,src-wikidata,true
dish_family,fam-wd-q385808,hornazo,hornazo,en,src-wikidata,true
dish,dish-wd-q385808,hornazo,hornazo,en,src-wikidata,true
dish_family,fam-wd-q135921153,Hot beef commercial,hot beef commercial,en,src-wikidata,true
dish,dish-wd-q135921153,Hot beef commercial,hot beef commercial,en,src-wikidata,true
dish_family,fam-wd-q135921156,Hot dago,hot dago,en,src-wikidata,true
dish,dish-wd-q135921156,Hot dago,hot dago,en,src-wikidata,true
dish_family,fam-wd-q496999,hotteok,hotteok,en,src-wikidata,true
dish,dish-wd-q496999,hotteok,hotteok,en,src-wikidata,true
dish_family,fam-wd-q3141745,Hrous,hrous,en,src-wikidata,true
dish,dish-wd-q3141745,Hrous,hrous,en,src-wikidata,true
dish_family,fam-wd-q85767584,Hsi htamin,hsi htamin,en,src-wikidata,true
dish,dish-wd-q85767584,Hsi htamin,hsi htamin,en,src-wikidata,true
dish_family,fam-wd-q27909648,Hủ tiếu,hu tieu,en,src-wikidata,true
dish,dish-wd-q27909648,Hủ tiếu,hu tieu,en,src-wikidata,true
dish_family,fam-wd-q11682627,Huarache,huarache,en,src-wikidata,true
dish,dish-wd-q11682627,Huarache,huarache,en,src-wikidata,true
dish_family,fam-wd-q11682627,Huarache (food),huarache food,en,src-wikipedia-en,false
dish,dish-wd-q11682627,Huarache (food),huarache food,en,src-wikipedia-en,false
dish_family,fam-wd-q1632941,Hubba Bubba,hubba bubba,en,src-wikidata,true
dish,dish-wd-q1632941,Hubba Bubba,hubba bubba,en,src-wikidata,true
dish_family,fam-wd-q5904313,Huevos estrellados,huevos estrellados,en,src-wikidata,true
dish,dish-wd-q5904313,Huevos estrellados,huevos estrellados,en,src-wikidata,true
dish_family,fam-wd-q5904313,Huevos rotos,huevos rotos,en,src-wikipedia-en,false
dish,dish-wd-q5904313,Huevos rotos,huevos rotos,en,src-wikipedia-en,false
dish_family,fam-wd-q2681008,huevos rancheros,huevos rancheros,en,src-wikidata,true
dish,dish-wd-q2681008,huevos rancheros,huevos rancheros,en,src-wikidata,true
dish_family,fam-wd-q542790,hujiao bing,hujiao bing,en,src-wikidata,true
dish,dish-wd-q542790,hujiao bing,hujiao bing,en,src-wikidata,true
dish_family,fam-wd-q60740502,Humba,humba,en,src-wikidata,true
dish,dish-wd-q60740502,Humba,humba,en,src-wikidata,true
dish_family,fam-wd-q6027429,hünkârbeğendi,hunkarbegendi,en,src-wikidata,true
dish,dish-wd-q6027429,hünkârbeğendi,hunkarbegendi,en,src-wikidata,true
dish_family,fam-wd-q30324437,Hunter's chicken,hunter s chicken,en,src-wikidata,true
dish,dish-wd-q30324437,Hunter's chicken,hunter s chicken,en,src-wikidata,true
dish_family,fam-wd-q30324437,Chicken chasseur,chicken chasseur,en,src-wikipedia-en,false
dish,dish-wd-q30324437,Chicken chasseur,chicken chasseur,en,src-wikipedia-en,false
dish_family,fam-wd-q703147,hwajeon,hwajeon,en,src-wikidata,true
dish,dish-wd-q703147,hwajeon,hwajeon,en,src-wikidata,true
dish_family,fam-wd-q2445410,Hyderabadi biryani,hyderabadi biryani,en,src-wikidata,true
dish,dish-wd-q2445410,Hyderabadi biryani,hyderabadi biryani,en,src-wikidata,true
dish_family,fam-wd-q16182271,I fu mie,i fu mie,en,src-wikidata,true
dish,dish-wd-q16182271,I fu mie,i fu mie,en,src-wikidata,true
dish_family,fam-wd-q16182271,Ifumi,ifumi,en,src-wikipedia-en,false
dish,dish-wd-q16182271,Ifumi,ifumi,en,src-wikipedia-en,false
dish_family,fam-wd-q1156634,ice cream cone,ice cream cone,en,src-wikidata,true
dish,dish-wd-q1156634,ice cream cone,ice cream cone,en,src-wikidata,true
dish_family,fam-wd-q137565863,Ie bu peudah,ie bu peudah,en,src-wikidata,true
dish,dish-wd-q137565863,Ie bu peudah,ie bu peudah,en,src-wikidata,true
dish_family,fam-wd-q263351,Iekei Ramen,iekei ramen,en,src-wikidata,true
dish,dish-wd-q263351,Iekei Ramen,iekei ramen,en,src-wikidata,true
dish_family,fam-wd-q109039280,Ifisashi,ifisashi,en,src-wikidata,true
dish,dish-wd-q109039280,Ifisashi,ifisashi,en,src-wikidata,true
dish_family,fam-wd-q12964893,Igado,igado,en,src-wikidata,true
dish,dish-wd-q12964893,Igado,igado,en,src-wikidata,true
dish_family,fam-wd-q11259099,ikinaridango,ikinaridango,en,src-wikidata,true
dish,dish-wd-q11259099,ikinaridango,ikinaridango,en,src-wikidata,true
dish_family,fam-wd-q11259099,Ikinari Dango,ikinari dango,en,src-wikipedia-en,false
dish,dish-wd-q11259099,Ikinari Dango,ikinari dango,en,src-wikipedia-en,false
dish_family,fam-wd-q2138334,ikizukuri,ikizukuri,en,src-wikidata,true
dish,dish-wd-q2138334,ikizukuri,ikizukuri,en,src-wikidata,true
dish_family,fam-wd-q136485229,Ikọkọrẹ,ikokore,en,src-wikidata,true
dish,dish-wd-q136485229,Ikọkọrẹ,ikokore,en,src-wikidata,true
dish_family,fam-wd-q126284886,Ila Alasepo,ila alasepo,en,src-wikidata,true
dish,dish-wd-q126284886,Ila Alasepo,ila alasepo,en,src-wikidata,true
dish_family,fam-wd-q5914438,Imperial ruso,imperial ruso,en,src-wikidata,true
dish,dish-wd-q5914438,Imperial ruso,imperial ruso,en,src-wikidata,true
dish_family,fam-wd-q25066353,Indori Poha,indori poha,en,src-wikidata,true
dish,dish-wd-q25066353,Indori Poha,indori poha,en,src-wikidata,true
dish_family,fam-wd-q44506308,injo-gogi-bap,injo gogi bap,en,src-wikidata,true
dish,dish-wd-q44506308,injo-gogi-bap,injo gogi bap,en,src-wikidata,true
dish_family,fam-wd-q6038850,Instant rice,instant rice,en,src-wikidata,true
dish,dish-wd-q6038850,Instant rice,instant rice,en,src-wikidata,true
dish_family,fam-wd-q1227144,Intxaursaltsa,intxaursaltsa,en,src-wikidata,true
dish,dish-wd-q1227144,Intxaursaltsa,intxaursaltsa,en,src-wikidata,true
dish_family,fam-wd-q2580257,Ipoh white coffee,ipoh white coffee,en,src-wikidata,true
dish,dish-wd-q2580257,Ipoh white coffee,ipoh white coffee,en,src-wikidata,true
dish_family,fam-wd-q6080770,Isi ewu,isi ewu,en,src-wikidata,true
dish,dish-wd-q6080770,Isi ewu,isi ewu,en,src-wikidata,true
dish_family,fam-wd-q2904240,Israeli salad,israeli salad,en,src-wikidata,true
dish,dish-wd-q2904240,Israeli salad,israeli salad,en,src-wikidata,true
dish_family,fam-wd-q1537922,isterband,isterband,en,src-wikidata,true
dish,dish-wd-q1537922,isterband,isterband,en,src-wikidata,true
dish_family,fam-wd-q12486868,Itak Gurgur,itak gurgur,en,src-wikidata,true
dish,dish-wd-q12486868,Itak Gurgur,itak gurgur,en,src-wikidata,true
dish_family,fam-wd-q12812924,Izmir bomb,izmir bomb,en,src-wikidata,true
dish,dish-wd-q12812924,Izmir bomb,izmir bomb,en,src-wikidata,true
dish_family,fam-wd-q12812924,İzmir Bomb Kurabiye,izmir bomb kurabiye,en,src-wikipedia-en,false
dish,dish-wd-q12812924,İzmir Bomb Kurabiye,izmir bomb kurabiye,en,src-wikipedia-en,false
dish_family,fam-wd-q6125429,Jakoten,jakoten,en,src-wikidata,true
dish,dish-wd-q6125429,Jakoten,jakoten,en,src-wikidata,true
dish_family,fam-wd-q20427131,Jalangkote,jalangkote,en,src-wikidata,true
dish,dish-wd-q20427131,Jalangkote,jalangkote,en,src-wikidata,true
dish_family,fam-wd-q120961670,Jam tart,jam tart,en,src-wikidata,true
dish,dish-wd-q120961670,Jam tart,jam tart,en,src-wikidata,true
dish_family,fam-wd-q1364509,jambalaya,jambalaya,en,src-wikidata,true
dish,dish-wd-q1364509,jambalaya,jambalaya,en,src-wikidata,true
dish_family,fam-wd-q715040,japchae,japchae,en,src-wikidata,true
dish,dish-wd-q715040,japchae,japchae,en,src-wikidata,true
dish_family,fam-wd-q136346177,Jar jow,jar jow,en,src-wikidata,true
dish,dish-wd-q136346177,Jar jow,jar jow,en,src-wikidata,true
dish_family,fam-wd-q30671978,Java Rice,java rice,en,src-wikidata,true
dish,dish-wd-q30671978,Java Rice,java rice,en,src-wikidata,true
dish_family,fam-wd-q19746552,Javanese fried rice,javanese fried rice,en,src-wikidata,true
dish,dish-wd-q19746552,Javanese fried rice,javanese fried rice,en,src-wikidata,true
dish_family,fam-wd-q6297757,Jaynagarer Moa,jaynagarer moa,en,src-wikidata,true
dish,dish-wd-q6297757,Jaynagarer Moa,jaynagarer moa,en,src-wikidata,true
dish_family,fam-wd-q136393839,Jellied moose nose,jellied moose nose,en,src-wikidata,true
dish,dish-wd-q136393839,Jellied moose nose,jellied moose nose,en,src-wikidata,true
dish_family,fam-wd-q96185152,Jello shot,jello shot,en,src-wikidata,true
dish,dish-wd-q96185152,Jello shot,jello shot,en,src-wikidata,true
dish_family,fam-wd-q2202018,Jengyal bread,jengyal bread,en,src-wikidata,true
dish,dish-wd-q2202018,Jengyal bread,jengyal bread,en,src-wikidata,true
dish_family,fam-wd-q2202018,Zhingyalov hats,zhingyalov hats,en,src-wikipedia-en,false
dish,dish-wd-q2202018,Zhingyalov hats,zhingyalov hats,en,src-wikipedia-en,false
dish_family,fam-wd-q6177646,Jenkki,jenkki,en,src-wikidata,true
dish,dish-wd-q6177646,Jenkki,jenkki,en,src-wikidata,true
dish_family,fam-wd-q6192239,Jif,jif,en,src-wikidata,true
dish,dish-wd-q6192239,Jif,jif,en,src-wikidata,true
dish_family,fam-wd-q6192239,Jif (peanut butter),jif peanut butter,en,src-wikipedia-en,false
dish,dish-wd-q6192239,Jif (peanut butter),jif peanut butter,en,src-wikipedia-en,false
dish_family,fam-wd-q6192335,Jiggs dinner,jiggs dinner,en,src-wikidata,true
dish,dish-wd-q6192335,Jiggs dinner,jiggs dinner,en,src-wikidata,true
dish_family,fam-wd-q2023763,Jin deui,jin deui,en,src-wikidata,true
dish,dish-wd-q2023763,Jin deui,jin deui,en,src-wikidata,true
dish_family,fam-wd-q2023763,Jian dui,jian dui,en,src-wikipedia-en,false
dish,dish-wd-q2023763,Jian dui,jian dui,en,src-wikipedia-en,false
dish_family,fam-wd-q549081,Jing jiang rou si,jing jiang rou si,en,src-wikidata,true
dish,dish-wd-q549081,Jing jiang rou si,jing jiang rou si,en,src-wikidata,true
dish_family,fam-wd-q549081,Jingjiang rousi,jingjiang rousi,en,src-wikipedia-en,false
dish,dish-wd-q549081,Jingjiang rousi,jingjiang rousi,en,src-wikipedia-en,false
dish_family,fam-wd-q57981532,jipang,jipang,en,src-wikidata,true
dish,dish-wd-q57981532,jipang,jipang,en,src-wikidata,true
dish_family,fam-wd-q57981532,Jipang (food),jipang food,en,src-wikipedia-en,false
dish,dish-wd-q57981532,Jipang (food),jipang food,en,src-wikipedia-en,false
dish_family,fam-wd-q134503399,Jolbhora Sandesh,jolbhora sandesh,en,src-wikidata,true
dish,dish-wd-q134503399,Jolbhora Sandesh,jolbhora sandesh,en,src-wikidata,true
dish_family,fam-wd-q816663,jollof rice,jollof rice,en,src-wikidata,true
dish,dish-wd-q816663,jollof rice,jollof rice,en,src-wikidata,true
dish_family,fam-wd-q6279092,Jos. Louis,jos louis,en,src-wikidata,true
dish,dish-wd-q6279092,Jos. Louis,jos louis,en,src-wikidata,true
dish_family,fam-wd-q980300,joulutorttu,joulutorttu,en,src-wikidata,true
dish,dish-wd-q980300,joulutorttu,joulutorttu,en,src-wikidata,true
dish_family,fam-wd-q2835652,Judías de El Barco de Ávila,judias de el barco de avila,en,src-wikidata,true
dish,dish-wd-q2835652,Judías de El Barco de Ávila,judias de el barco de avila,en,src-wikidata,true
dish_family,fam-wd-q2974872,Jugging,jugging,en,src-wikidata,true
dish,dish-wd-q2974872,Jugging,jugging,en,src-wikidata,true
dish_family,fam-wd-q8086165,Juicy Fruit,juicy fruit,en,src-wikidata,true
dish,dish-wd-q8086165,Juicy Fruit,juicy fruit,en,src-wikidata,true
dish_family,fam-wd-q6934262,Julekake,julekake,en,src-wikidata,true
dish,dish-wd-q6934262,Julekake,julekake,en,src-wikidata,true
dish_family,fam-wd-q6343722,kabab torsh,kabab torsh,en,src-wikidata,true
dish,dish-wd-q6343722,kabab torsh,kabab torsh,en,src-wikidata,true
dish_family,fam-wd-q14552200,Kadayif,kadayif,en,src-wikidata,true
dish,dish-wd-q14552200,Kadayif,kadayif,en,src-wikidata,true
dish_family,fam-wd-q135437350,Kadayif noodles,kadayif noodles,en,src-wikidata,true
dish,dish-wd-q135437350,Kadayif noodles,kadayif noodles,en,src-wikidata,true
dish_family,fam-wd-q1720986,Kadu bouranee,kadu bouranee,en,src-wikidata,true
dish,dish-wd-q1720986,Kadu bouranee,kadu bouranee,en,src-wikidata,true
dish_family,fam-wd-q105626150,"Kadyos, baboy, kag langka",kadyos baboy kag langka,en,src-wikidata,true
dish,dish-wd-q105626150,"Kadyos, baboy, kag langka",kadyos baboy kag langka,en,src-wikidata,true
dish_family,fam-wd-q105628576,"Kadyos, manok, kag ubad",kadyos manok kag ubad,en,src-wikidata,true
dish,dish-wd-q105628576,"Kadyos, manok, kag ubad",kadyos manok kag ubad,en,src-wikidata,true
dish_family,fam-wd-q45344116,KafBikh,kafbikh,en,src-wikidata,true
dish,dish-wd-q45344116,KafBikh,kafbikh,en,src-wikidata,true
dish_family,fam-wd-q11676485,Kagoshima ramen,kagoshima ramen,en,src-wikidata,true
dish,dish-wd-q11676485,Kagoshima ramen,kagoshima ramen,en,src-wikidata,true
dish_family,fam-wd-q6009729,kağıt kebabı,kagt kebab,en,src-wikidata,true
dish,dish-wd-q6009729,kağıt kebabı,kagt kebab,en,src-wikidata,true
dish_family,fam-wd-q11398680,Kajiki Manjū,kajiki manju,en,src-wikidata,true
dish,dish-wd-q11398680,Kajiki Manjū,kajiki manju,en,src-wikidata,true
dish_family,fam-wd-q17635889,kak'ik,kak ik,en,src-wikidata,true
dish,dish-wd-q17635889,kak'ik,kak ik,en,src-wikidata,true
dish_family,fam-wd-q905204,kakigōri,kakigori,en,src-wikidata,true
dish,dish-wd-q905204,kakigōri,kakigori,en,src-wikidata,true
dish_family,fam-wd-q612661,kalakukko,kalakukko,en,src-wikidata,true
dish,dish-wd-q612661,kalakukko,kalakukko,en,src-wikidata,true
dish_family,fam-wd-q3043512,Kalamay,kalamay,en,src-wikidata,true
dish,dish-wd-q3043512,Kalamay,kalamay,en,src-wikidata,true
dish_family,fam-wd-q19573003,kale noodles,kale noodles,en,src-wikidata,true
dish,dish-wd-q19573003,kale noodles,kale noodles,en,src-wikidata,true
dish_family,fam-wd-q19573003,Mie kangkung,mie kangkung,en,src-wikipedia-en,false
dish,dish-wd-q19573003,Mie kangkung,mie kangkung,en,src-wikipedia-en,false
dish_family,fam-wd-q19943522,Kalio,kalio,en,src-wikidata,true
dish,dish-wd-q19943522,Kalio,kalio,en,src-wikidata,true
dish_family,fam-wd-q122782077,Kampot fish sauce,kampot fish sauce,en,src-wikidata,true
dish,dish-wd-q122782077,Kampot fish sauce,kampot fish sauce,en,src-wikidata,true
dish_family,fam-wd-q125457823,Kampot Pepper Crab,kampot pepper crab,en,src-wikidata,true
dish,dish-wd-q125457823,Kampot Pepper Crab,kampot pepper crab,en,src-wikidata,true
dish_family,fam-wd-q60775555,Kandu Kukulhu,kandu kukulhu,en,src-wikidata,true
dish,dish-wd-q60775555,Kandu Kukulhu,kandu kukulhu,en,src-wikidata,true
dish_family,fam-wd-q85773496,Kanika,kanika,en,src-wikidata,true
dish,dish-wd-q85773496,Kanika,kanika,en,src-wikidata,true
dish_family,fam-wd-q85773496,Kanika (food),kanika food,en,src-wikipedia-en,false
dish,dish-wd-q85773496,Kanika (food),kanika food,en,src-wikipedia-en,false
dish_family,fam-wd-q96385320,Kanji,kanji,en,src-wikidata,true
dish,dish-wd-q96385320,Kanji,kanji,en,src-wikidata,true
dish_family,fam-wd-q96385320,Kanji (food),kanji food,en,src-wikipedia-en,false
dish,dish-wd-q96385320,Kanji (food),kanji food,en,src-wikipedia-en,false
dish_family,fam-wd-q578473,kapsalon,kapsalon,en,src-wikidata,true
dish,dish-wd-q578473,kapsalon,kapsalon,en,src-wikidata,true
dish_family,fam-wd-q12489250,Kapurung,kapurung,en,src-wikidata,true
dish,dish-wd-q12489250,Kapurung,kapurung,en,src-wikidata,true
dish_family,fam-wd-q6367928,Karah Parshad,karah parshad,en,src-wikidata,true
dish,dish-wd-q6367928,Karah Parshad,karah parshad,en,src-wikidata,true
dish_family,fam-wd-q4203530,karedok,karedok,en,src-wikidata,true
dish,dish-wd-q4203530,karedok,karedok,en,src-wikidata,true
dish_family,fam-wd-q3497556,karnıyarık,karnyark,en,src-wikidata,true
dish,dish-wd-q3497556,karnıyarık,karnyark,en,src-wikidata,true
dish_family,fam-wd-q2915389,Karpas,karpas,en,src-wikidata,true
dish,dish-wd-q2915389,Karpas,karpas,en,src-wikidata,true
dish_family,fam-wd-q136834487,Karsi khorovats,karsi khorovats,en,src-wikidata,true
dish,dish-wd-q136834487,Karsi khorovats,karsi khorovats,en,src-wikidata,true
dish_family,fam-wd-q1124851,Käsespätzle,kasespatzle,en,src-wikidata,true
dish,dish-wd-q1124851,Käsespätzle,kasespatzle,en,src-wikidata,true
dish_family,fam-wd-q6374193,Kasha varnishkes,kasha varnishkes,en,src-wikidata,true
